player_id,display_name,preseason_team,preseason_position,preseason_status,season,roster_week,is_rookie,population_source,model_forecast_points,model_rate_points,projected_games,projected_volume_games,depth_tier,forecast_component_count,forecast_expected_component_count,forecast_covered,model_points_end_to_end,carry_forward_points,source_games_played,availability_adjusted_points,attempts,carries,completions,interceptions,passing_tds,passing_yards,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,targets,actual_games_played,actual_row_present,actual_played,actual_points,actual_zero_game_outcome,actual_zero_point_outcome,actual_rate_points,actual_position_finish,model_position_rank,carry_forward_position_rank,availability_adjusted_position_rank
00-0038098,Pierre Strong,CLE,RB,ACT,2023,1,False,week1_roster_veteran,17.589781558144978,1.0823199134741908,6.452891865975473,17.0,3.0,7.0,7.0,True,17.589781558144978,23.7,8.0,50.3625,0.0,63.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,1.0,291.0,8.0,15.0,True,True,42.300000000000004,False,False,2.8200000000000003,66.0,128.0,80.0,78.0
00-0038102,Kenny Pickett,PIT,QB,ACT,2023,1,False,week1_roster_veteran,269.69684418754446,15.39639455231751,15.492633551026838,17.0,1.0,8.0,8.0,True,269.69684418754446,147.86,13.0,193.35538461538465,324.0,42.0,201.0,4.0,6.0,2070.0,0.0,0.0,0.0,1.0,54.0,0.0,12.0,True,True,110.2,False,False,9.183333333333334,32.0,9.0,26.0,34.0
00-0038104,Tyquan Thornton,NE,WR,RES,2023,1,False,week1_roster_veteran,42.13358331506124,2.492611605218001,3.1624097081523455,17.0,5.0,4.0,4.0,True,42.13358331506124,55.300000000000004,13.0,72.31538461538462,0.0,3.0,0.0,0.0,0.0,0.0,0.0,91.0,13.0,0.0,51.0,23.0,9.0,True,True,20.7,False,False,2.3,144.0,107.0,98.0,98.0
00-0038108,Bailey Zappe,NE,QB,ACT,2023,1,False,week1_roster_veteran,38.97051939018944,2.300727380985231,4.259871538594973,17.0,2.0,8.0,8.0,True,38.97051939018944,45.14,4.0,191.845,212.0,17.0,127.0,9.0,6.0,1272.0,0.0,0.0,0.0,1.0,83.0,0.0,10.0,True,True,71.17999999999999,False,False,7.117999999999999,39.0,51.0,39.0,35.0
00-0038115,Daniel Bellinger,NYG,TE,ACT,2023,1,False,week1_roster_veteran,48.612401632843266,3.243872390693878,14.468905045089366,17.0,2.0,4.0,4.0,True,48.612401632843266,60.0,12.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,25.0,0.0,0.0,28.0,17.0,True,True,38.0,False,False,2.235294117647059,46.0,42.0,33.0,25.0
00-0038117,Wan'Dale Robinson,NYG,WR,INA,2023,1,False,week1_roster_veteran,51.756165651130814,3.4461343559442983,11.29513032806148,17.0,2.0,4.0,4.0,True,51.756165651130814,40.1,6.0,113.61666666666667,0.0,9.0,0.0,0.0,0.0,0.0,1.0,525.0,60.0,1.0,87.0,78.0,15.0,True,True,103.2,False,False,6.88,55.0,96.0,110.0,67.0
00-0038120,Breece Hall,NYJ,RB,ACT,2023,1,False,week1_roster_veteran,169.05999298724575,10.154542668786455,13.963974580844532,17.0,1.0,7.0,7.0,True,169.05999298724575,107.60000000000001,7.0,261.31428571428575,0.0,223.0,0.0,0.0,0.0,0.0,4.0,591.0,76.0,5.0,994.0,95.0,17.0,True,True,250.5,False,False,14.735294117647058,3.0,23.0,40.0,7.0
00-0038122,Desmond Ridder,ATL,QB,ACT,2023,1,False,week1_roster_veteran,128.52534466722508,6.639083494375371,8.229516947809925,17.0,1.0,8.0,8.0,True,128.52534466722508,42.72,4.0,181.56,388.0,53.0,249.0,12.0,12.0,2836.0,0.0,-6.0,1.0,5.0,193.0,1.0,15.0,True,True,186.64000000000001,False,False,12.442666666666668,22.0,33.0,41.0,38.0
00-0038124,Christian Watson,GB,WR,INA,2023,1,False,week1_roster_veteran,84.81280101938698,5.270308677418373,13.945368900822348,17.0,1.0,4.0,4.0,True,84.81280101938698,143.6,14.0,174.37142857142857,0.0,4.0,0.0,0.0,0.0,0.0,5.0,422.0,28.0,0.0,11.0,53.0,9.0,True,True,87.30000000000001,False,False,9.700000000000001,65.0,55.0,35.0,31.0
00-0038128,Malik Willis,TEN,QB,ACT,2023,1,False,week1_roster_veteran,61.59649263432759,3.603862302253951,6.455224829340397,17.0,2.0,8.0,8.0,True,61.59649263432759,23.340000000000003,8.0,49.59750000000001,5.0,5.0,4.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,True,True,5.0600000000000005,False,False,1.6866666666666668,67.0,43.0,48.0,59.0
00-0038129,Cade Otton,TB,TE,ACT,2023,1,False,week1_roster_veteran,60.71761720257274,3.2935750328749123,15.399269934634974,17.0,1.0,4.0,4.0,True,60.71761720257274,72.1,16.0,76.60624999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.0,455.0,47.0,0.0,0.0,67.0,17.0,True,True,93.0,False,False,5.470588235294118,18.0,33.0,26.0,33.0
00-0038134,Kenneth Walker,SEA,RB,ACT,2023,1,False,week1_roster_veteran,187.29815564754477,11.174521379758607,11.776465843602741,17.0,1.0,7.0,7.0,True,187.29815564754477,189.0,15.0,214.2,0.0,219.0,0.0,0.0,0.0,0.0,1.0,259.0,29.0,8.0,905.0,37.0,15.0,True,True,184.9,False,False,12.326666666666666,19.0,15.0,17.0,16.0
00-0038145,Thomas Odukoya,TEN,TE,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,154.0,134.5,134.5
00-0038149,Josh Ali,ATL,WR,INA,2023,1,False,week1_roster_veteran,4.423137369592017,0.28088982834689163,4.788038471196857,17.0,3.0,4.0,4.0,True,4.423137369592017,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,245.0,245.0,245.0
00-0038150,Nathan Rourke,JAX,QB,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,94.5,82.0,82.0
00-0038181,Lucky Jackson,MIN,WR,DEV,2023,1,False,week1_roster_veteran,,0.0,,,,,,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,True,True,0.0,False,True,0.0,254.0,287.5,245.0,245.0
00-0038359,Xavier Smith,LA,WR,DEV,2023,1,True,week1_roster_rookie,6.160856006015271,0.3901950231341625,1.0807174887892377,17.0,,4.0,4.0,True,6.160856006015271,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,229.0,245.0,245.0
00-0038389,Israel Abanikanda,NYJ,RB,INA,2023,1,True,week1_roster_rookie,53.46158507602804,3.1950282676574164,3.0434782608695654,17.0,,7.0,7.0,True,53.46158507602804,0.0,,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,0.0,70.0,11.0,6.0,True,True,14.8,False,False,2.466666666666667,93.0,76.0,148.5,148.5
00-0038391,Sean Clifford,GB,QB,ACT,2023,1,True,week1_roster_rookie,102.53084888697607,5.56722453774339,5.4,17.0,,8.0,8.0,True,102.53084888697607,0.0,,0.0,1.0,3.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,True,True,1.28,False,False,0.64,71.0,36.0,82.0,82.0
00-0038393,Dontayvion Wicks,GB,WR,ACT,2023,1,True,week1_roster_rookie,28.639977863812327,1.7846650806789952,11.131578947368421,17.0,,4.0,4.0,True,28.639977863812327,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,14.0,4.0,581.0,39.0,0.0,1.0,58.0,15.0,True,True,102.25999999999999,False,False,6.817333333333333,56.0,129.0,245.0,245.0
00-0038394,Will Mallory,IND,TE,INA,2023,1,True,week1_roster_rookie,13.698466954451401,0.8703567845378231,12.363636363636363,17.0,,4.0,4.0,True,13.698466954451401,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,18.0,0.0,0.0,26.0,12.0,True,True,29.700000000000003,False,False,2.475,56.0,106.0,134.5,134.5
00-0038396,Eric Gray,NYG,RB,ACT,2023,1,True,week1_roster_rookie,14.299913566217324,0.8738565076791486,8.728813559322035,17.0,,7.0,7.0,True,14.299913566217324,0.0,,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,48.0,7.0,7.0,True,True,10.0,False,False,1.4285714285714286,102.0,139.0,148.5,148.5
00-0038397,Evan Hull,IND,RB,ACT,2023,1,True,week1_roster_rookie,19.673913998955054,1.1795448002713038,8.728813559322035,17.0,,7.0,7.0,True,19.673913998955054,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,1.0,True,True,1.2000000000000002,False,False,1.2000000000000002,123.0,118.0,148.5,148.5
00-0038400,Tanner McKee,PHI,QB,INA,2023,1,True,week1_roster_rookie,5.708811847933314,0.3190992239086911,1.0625,17.0,,8.0,8.0,True,5.708811847933314,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,82.0,82.0,82.0
00-0038406,Zack Kuntz,NYJ,TE,DEV,2023,1,True,week1_roster_rookie,12.866737170957274,0.806491043629228,1.7222222222222223,17.0,,4.0,4.0,True,12.866737170957274,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,True,0.0,False,True,0.0,140.5,109.0,134.5,134.5
00-0038416,Tyson Bagent,CHI,QB,INA,2023,1,True,week1_roster_rookie,5.817413957251295,0.2795050819006783,0.6486486486486487,17.0,,8.0,8.0,True,5.817413957251295,0.0,,0.0,143.0,23.0,94.0,6.0,3.0,859.0,0.0,0.0,0.0,2.0,109.0,0.0,5.0,True,True,57.26,False,False,11.452,45.0,81.0,82.0,82.0
00-0038419,Robert Burns,CHI,RB,DEV,2023,1,True,week1_roster_rookie,15.400470673349137,0.9613023539137355,1.3425925925925926,17.0,,7.0,7.0,True,15.400470673349137,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,137.0,148.5,148.5
00-0038454,Keaton Mitchell,BAL,RB,RES,2023,1,True,week1_roster_rookie,13.660355257917407,0.8186449727739984,1.3425925925925926,17.0,,7.0,7.0,True,13.660355257917407,0.0,,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,93.0,9.0,2.0,396.0,11.0,7.0,True,True,65.4,False,False,9.342857142857143,56.0,141.5,148.5,148.5
00-0038455,Sean Ryan,BAL,WR,DEV,2023,1,True,week1_roster_rookie,7.446912677695491,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.446912677695491,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,212.0,245.0,245.0
00-0038456,Travis Vokolek,BAL,TE,DEV,2023,1,True,week1_roster_rookie,3.074300430327897,0.19088190040837688,1.1869158878504673,17.0,,4.0,4.0,True,3.074300430327897,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,True,0.0,False,True,0.0,140.5,127.0,134.5,134.5
00-0038458,Owen Wright,BAL,RB,DEV,2023,1,True,week1_roster_rookie,13.660355257917407,0.8186449727739984,1.3425925925925926,17.0,,7.0,7.0,True,13.660355257917407,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,141.5,148.5,148.5
00-0038465,Malik Heath,GB,WR,ACT,2023,1,True,week1_roster_rookie,7.444023613461255,0.46279414543803815,7.933333333333334,17.0,,4.0,4.0,True,7.444023613461255,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0,15.0,0.0,0.0,24.0,13.0,True,True,26.0,False,False,2.0,134.0,213.0,245.0,245.0
00-0038468,Henry Pearson,GB,TE,DEV,2023,1,True,week1_roster_rookie,3.0559896838721787,0.19088190040837688,1.1869158878504673,17.0,,4.0,4.0,True,3.0559896838721787,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,True,True,0.0,False,True,0.0,140.5,128.5,134.5,134.5
00-0038476,Tommy DeVito,NYG,QB,DEV,2023,1,True,week1_roster_rookie,0.8018868438879658,0.04243983530041608,0.6486486486486487,17.0,,8.0,8.0,True,0.8018868438879658,0.0,,0.0,178.0,36.0,114.0,3.0,8.0,1101.0,0.0,0.0,0.0,1.0,195.0,0.0,9.0,True,True,95.53999999999999,False,False,10.615555555555554,34.0,87.0,82.0,82.0
00-0038477,Bryce Ford-Wheaton,NYG,WR,RES,2023,1,True,week1_roster_rookie,6.967057197152387,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,6.967057197152387,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,218.0,245.0,245.0
00-0038480,Ryan Jones,NYG,TE,DEV,2023,1,True,week1_roster_rookie,2.859353089154672,0.19088190040837688,1.1869158878504673,17.0,,4.0,4.0,True,2.859353089154672,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,132.0,134.5,134.5
00-0038484,Joseph Ngata,PHI,WR,DEV,2023,1,True,week1_roster_rookie,2.2659063253155063,0.15283282292264821,1.0807174887892377,17.0,,4.0,4.0,True,2.2659063253155063,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,261.0,245.0,245.0
00-0038488,Brady Russell,PHI,TE,DEV,2023,1,True,week1_roster_rookie,0.9468989525449334,0.06404015603892213,1.1869158878504673,17.0,,4.0,4.0,True,0.9468989525449334,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,True,True,0.0,False,True,0.0,140.5,138.0,134.5,134.5
00-0038492,Jason Brownlee,NYJ,WR,INA,2023,1,True,week1_roster_rookie,7.555414753293929,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.555414753293929,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,5.0,0.0,0.0,8.0,7.0,True,True,14.100000000000001,False,False,2.0142857142857147,160.0,210.5,245.0,245.0
00-0038496,Xavier Gipson,NYJ,WR,ACT,2023,1,True,week1_roster_rookie,7.555414753293929,0.46279414543803815,8.178571428571429,17.0,,4.0,4.0,True,7.555414753293929,0.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,229.0,21.0,1.0,68.0,38.0,15.0,True,True,46.2,False,False,3.08,104.0,210.5,245.0,245.0
00-0038502,T.J. Luther,NE,WR,DEV,2023,1,True,week1_roster_rookie,7.816553797001702,0.46279414543803815,1.0807174887892377,17.0,,4.0,4.0,True,7.816553797001702,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,199.0,245.0,245.0
00-0038507,Grant DuBose,GB,WR,DEV,2023,1,True,week1_roster_rookie,9.575337019624799,0.5957120226999373,1.7894736842105263,17.0,,4.0,4.0,True,9.575337019624799,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,192.0,245.0,245.0
00-0038518,Deneric Prince,KC,RB,DEV,2023,1,True,week1_roster_rookie,5.237174192522838,0.3152238941619724,1.3425925925925926,17.0,,7.0,7.0,True,5.237174192522838,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,151.5,154.0,148.5,148.5
00-0038519,Nikko Remigio,KC,WR,RES,2023,1,True,week1_roster_rookie,5.86429257702532,0.37163851714797763,1.0807174887892377,17.0,,4.0,4.0,True,5.86429257702532,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,233.0,245.0,245.0
00-0038542,Bijan Robinson,ATL,RB,ACT,2023,1,True,week1_roster_rookie,196.51426229831614,12.012743078651978,14.5,17.0,,7.0,7.0,True,196.51426229831614,0.0,,0.0,0.0,214.0,0.0,0.0,0.0,0.0,4.0,487.0,58.0,4.0,976.0,86.0,17.0,True,True,223.3,False,False,13.13529411764706,9.0,11.0,148.5,148.5
00-0038543,Jaxon Smith-Njigba,SEA,WR,ACT,2023,1,True,week1_roster_rookie,67.5372221493511,4.438728461415559,11.8,17.0,,4.0,4.0,True,67.5372221493511,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,628.0,63.0,0.0,0.0,93.0,17.0,True,True,118.30000000000001,False,False,6.958823529411766,48.0,79.0,245.0,245.0
00-0038544,Quentin Johnston,LAC,WR,ACT,2023,1,True,week1_roster_rookie,70.64313235144243,4.604078693618288,11.8,17.0,,4.0,4.0,True,70.64313235144243,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,431.0,38.0,0.0,9.0,67.0,17.0,True,True,75.0,False,False,4.411764705882353,76.0,75.0,245.0,245.0
00-0038547,Luke Schoonmaker,DAL,TE,ACT,2023,1,True,week1_roster_rookie,53.45727513530229,3.2422849816625536,11.461538461538462,17.0,,4.0,4.0,True,53.45727513530229,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65.0,8.0,0.0,0.0,15.0,17.0,True,True,22.5,False,False,1.3235294117647058,63.0,38.0,134.5,134.5
00-0038550,Hendon Hooker,DET,QB,RES,2023,1,True,week1_roster_rookie,6.844936303958459,0.3961110319103129,3.9,17.0,,8.0,8.0,True,6.844936303958459,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,83.0,79.0,82.0,82.0
00-0038551,Kendre Miller,NO,RB,INA,2023,1,True,week1_roster_rookie,73.54641668172616,4.438849519525835,10.181818181818182,17.0,,7.0,7.0,True,73.54641668172616,0.0,,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,117.0,10.0,1.0,156.0,11.0,8.0,True,True,38.300000000000004,False,False,4.7875000000000005,70.0,63.0,148.5,148.5
00-0038555,Tank Bigsby,JAX,RB,ACT,2023,1,True,week1_roster_rookie,68.90694696029193,4.063387035004138,12.736842105263158,17.0,,7.0,7.0,True,68.90694696029193,0.0,,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,132.0,4.0,16.0,True,True,26.300000000000004,False,False,1.6437500000000003,82.0,66.0,148.5,148.5
00-0038558,Darnell Washington,PIT,TE,ACT,2023,1,True,week1_roster_rookie,34.00046278477131,2.073551763658857,14.083333333333334,17.0,,4.0,4.0,True,34.00046278477131,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,7.0,0.0,0.0,10.0,17.0,True,True,9.600000000000001,False,False,0.5647058823529413,85.0,62.0,134.5,134.5
00-0038559,Michael Wilson,ARI,WR,ACT,2023,1,True,week1_roster_rookie,51.723907115581696,3.0967793707615585,14.666666666666666,17.0,,4.0,4.0,True,51.723907115581696,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,565.0,38.0,0.0,0.0,58.0,13.0,True,True,93.5,False,False,7.1923076923076925,61.0,97.0,245.0,245.0
00-0038563,Tre Tucker,LV,WR,INA,2023,1,True,week1_roster_rookie,45.24945390557774,2.9423156219367765,13.382352941176471,17.0,,4.0,4.0,True,45.24945390557774,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,331.0,19.0,0.0,77.0,34.0,16.0,True,True,62.300000000000004,False,False,3.8937500000000003,84.0,105.0,245.0,245.0
00-0038564,Cameron Latu,SF,TE,RES,2023,1,True,week1_roster_rookie,11.299648699785939,0.71181586786112,11.724137931034482,17.0,,4.0,4.0,True,11.299648699785939,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,140.5,114.0,134.5,134.5
00-0038573,Derius Davis,LAC,WR,ACT,2023,1,True,week1_roster_rookie,21.856086508711375,1.424613110591996,8.418604651162791,17.0,,4.0,4.0,True,21.856086508711375,0.0,,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,66.0,15.0,0.0,101.0,17.0,16.0,True,True,24.200000000000003,False,False,1.5125000000000002,136.0,145.0,245.0,245.0
00-0038576,Charlie Jones,CIN,WR,ACT,2023,1,True,week1_roster_rookie,28.70736312315264,1.8937993533442565,11.131578947368421,17.0,,4.0,4.0,True,28.70736312315264,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,64.0,7.0,0.0,13.0,9.0,8.0,True,True,11.2,False,False,1.4,167.0,128.0,245.0,245.0
00-0038579,Aidan O'Connell,LV,QB,INA,2023,1,True,week1_roster_rookie,37.8314003461274,2.030161361723857,1.0625,17.0,,8.0,8.0,True,37.8314003461274,0.0,,0.0,343.0,17.0,213.0,7.0,12.0,2218.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,True,True,129.82,False,False,11.80181818181818,29.0,53.0,82.0,82.0
00-0038582,Clayton Tune,ARI,QB,ACT,2023,1,True,week1_roster_rookie,13.828346334294764,0.805984334391217,5.4,17.0,,8.0,8.0,True,13.828346334294764,0.0,,0.0,21.0,8.0,12.0,2.0,0.0,62.0,0.0,0.0,0.0,1.0,30.0,0.0,7.0,True,True,7.48,False,False,1.0685714285714287,63.0,68.0,82.0,82.0
00-0038583,Dorian Thompson-Robinson,CLE,QB,ACT,2023,1,True,week1_roster_rookie,44.50193016986031,2.12493526901349,5.4,17.0,,8.0,8.0,True,44.50193016986031,0.0,,0.0,112.0,14.0,60.0,4.0,1.0,440.0,0.0,0.0,0.0,0.0,65.0,0.0,8.0,True,True,20.1,False,False,2.5125,56.0,48.0,82.0,82.0
00-0038589,Josh Whyle,TEN,TE,ACT,2023,1,True,week1_roster_rookie,24.881278416526047,1.5051987148549066,12.363636363636363,17.0,,4.0,4.0,True,24.881278416526047,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.0,9.0,0.0,0.0,15.0,11.0,True,True,19.9,False,False,1.8090909090909089,69.0,85.0,134.5,134.5
00-0038590,Justin Shorter,BUF,WR,RES,2023,1,True,week1_roster_rookie,27.836201613621746,1.8200279519556566,1.7894736842105263,17.0,,4.0,4.0,True,27.836201613621746,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0,True,True,0.0,254.0,131.0,245.0,245.0
00-0038597,Chase Brown,CIN,RB,INA,2023,1,True,week1_roster_rookie,39.46511631405069,2.407330611387497,12.0,17.0,,7.0,7.0,True,39.46511631405069,0.0,,0.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,156.0,14.0,0.0,179.0,15.0,11.0,True,True,46.5,False,False,4.2272727272727275,62.0,87.0,148.5,148.5
00-0038598,Jaren Hall,MIN,QB,INA,2023,1,True,week1_roster_rookie,2.2246782849426068,0.12695839689003743,1.0625,17.0,,8.0,8.0,True,2.2246782849426068,0.0,,0.0,20.0,6.0,13.0,1.0,0.0,168.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,True,True,6.12,False,False,2.04,65.0,85.0,82.0,82.0
00-0038606,Parker Washington,JAX,WR,INA,2023,1,True,week1_roster_rookie,17.10493277342404,1.0089445439343292,8.418604651162791,17.0,,4.0,4.0,True,17.10493277342404,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,132.0,16.0,0.0,0.0,21.0,9.0,True,True,33.2,False,False,3.688888888888889,123.0,160.0,245.0,245.0
00-0038608,Kayshon Boutte,NE,WR,ACT,2023,1,True,week1_roster_rookie,23.328511310014164,1.379743246560481,8.418604651162791,17.0,,4.0,4.0,True,23.328511310014164,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,7.0,5.0,True,True,2.9000000000000004,False,False,0.5800000000000001,189.0,140.0,245.0,245.0
00-0038611,Chris Rodriguez,WAS,RB,ACT,2023,1,True,week1_roster_rookie,17.42341734411816,1.0320494167709096,8.728813559322035,17.0,,7.0,7.0,True,17.42341734411816,0.0,,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,247.0,2.0,10.0,True,True,38.900000000000006,False,False,3.8900000000000006,68.0,130.0,148.5,148.5
00-0038612,A.T. Perry,NO,WR,INA,2023,1,True,week1_roster_rookie,18.45892718695275,1.1562345801772373,11.131578947368421,17.0,,4.0,4.0,True,18.45892718695275,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,246.0,12.0,0.0,0.0,18.0,10.0,True,True,54.6,False,False,5.46,92.5,156.0,245.0,245.0
00-0038618,Xavier Hutchinson,HOU,WR,ACT,2023,1,True,week1_roster_rookie,19.563561290818097,1.1503236696775627,11.131578947368421,17.0,,4.0,4.0,True,19.563561290818097,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,90.0,8.0,0.0,49.0,19.0,14.0,True,True,17.9,False,False,1.2785714285714285,151.5,154.0,245.0,245.0
00-0038619,Andrei Iosivas,CIN,WR,ACT,2023,1,True,week1_roster_rookie,14.406015248573533,0.9502907635561484,11.131578947368421,17.0,,4.0,4.0,True,14.406015248573533,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0,15.0,0.0,0.0,25.0,16.0,True,True,43.1,False,False,2.69375,109.0,172.0,245.0,245.0
00-0038621,Demario Douglas,NE,WR,ACT,2023,1,True,week1_roster_rookie,18.429777675960036,1.0901673243329921,11.131578947368421,17.0,,4.0,4.0,True,18.429777675960036,0.0,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,561.0,49.0,0.0,41.0,79.0,14.0,True,True,84.7,False,False,6.05,68.0,157.0,245.0,245.0
00-0038622,Deuce Vaughn,DAL,RB,ACT,2023,1,True,week1_roster_rookie,35.3611095774855,2.101222514099865,8.728813559322035,17.0,,7.0,7.0,True,35.3611095774855,0.0,,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,40.0,7.0,0.0,40.0,7.0,6.0,True,True,11.5,False,False,1.9166666666666667,98.0,90.0,148.5,148.5
00-0038627,Antoine Green,DET,WR,ACT,2023,1,True,week1_roster_rookie,15.770019746790354,0.9854092602272829,11.131578947368421,17.0,,4.0,4.0,True,15.770019746790354,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,9.0,True,True,0.7,False,False,0.07777777777777778,198.5,166.0,245.0,245.0
