player_id,position,season,fantasy_pts,fantasy_pts_low_raw,fantasy_pts_low,fantasy_pts_high,fantasy_low_floor_applied,pg_attempts,pg_carries,pg_completions,pg_interceptions,pg_passing_tds,pg_passing_yards,pg_receiving_tds,pg_receiving_yards,pg_receptions,pg_rushing_tds,pg_rushing_yards,pg_targets,any_stat_low_n_flag,any_stat_constraint_applied,any_receiving_share_capped,any_receiving_share_normalized,display_name,team,source,low_confidence,rookie_tier,team_changed,roster_status,depth_rank,role,formation_role,depth_chart_status,projected_games,projected_games_raw,projection_run_id,composition_version,concentration_scale,concentration_calibration_version,role_discount_factor,role_discount_applied,nfl_depth_rank,projected_volume_games,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_id_unresolved,rookie_availability_cell_n,rookie_availability_fallback_used,team_pass_attempts_pg_pred,team_passing_yards_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,td_rate_clip_applied,sentiment_score,sentiment_feature,sentiment_confidence,sentiment_coverage,sentiment_as_of,sentiment_claim_count,sentiment_source_count,sentiment_model_active,sentiment_version,fantasy_pts_season,fantasy_pts_season_low,fantasy_pts_season_high,v1_pred,v2_pred,adp,v3_p50,adp_points,accuracy_ensemble_pred,accuracy_ensemble_applied,accuracy_ensemble_arm,contract_treatment
00-0041100,WR,2026,0.9158084655863968,0.0,0.0,2.9901268410410156,False,,,,,,,0.03262804027258147,5.469772313109446,0.4310344821045343,,,0.7141424729597387,False,False,False,False,Josh Cameron,JAX,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,2.1636363636363636,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,no_data,,off_chart,0.7453600603236663,False,55.0,False,34.281392912743186,230.86210034575595,27.465841920542964,117.91153249278577,2025.0,JAX,canonical_source_team_frame,False,-43.0,-0.2722048159957904,0.62,medium,2026-08-30,1,1,False,markdown_market_v1,15.568743914968746,0.0,48.75851893454879,15.568743914968746,16.411550422076846,,0.0,,15.568743914968746,False,incumbent,incumbent
00-0041217,RB,2026,0.9433566747615337,0.0,0.0,3.1382648702736713,False,,1.357811286836035,,,,,0.0050037374477222285,1.4152601282190602,0.1953438394360898,0.02092730447579716,5.632696211938457,0.2556763775621045,False,False,False,False,J'Mari Taylor,JAX,rookie_rule,True,udfa,False,,,deep_bench,,deep_bench_discounted,17.0,0.71,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,6.0,17.0,above_median,,off_chart,1.0,False,300.0,False,34.281392912743186,230.86210034575595,27.465841920542964,117.91153249278577,2025.0,JAX,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,16.037063470946073,0.0,52.455108846457165,16.037063470946073,14.681641990412324,,0.0359001453947342,,16.037063470946073,False,incumbent,incumbent
00-0038400,QB,2026,0.405634880226724,-0.35590694316855637,0.0,4.516967232902761,True,1.7936346001860113,0.44698957954060886,1.0754325755059257,0.05625976261935893,0.10761807601116068,11.261421616900316,,,,0.011393844121086554,1.1633940792883584,,False,False,False,False,Tanner McKee,PHI,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,5.534660660820866,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,32.806418334792035,217.8630465484892,27.532262539569395,119.01828343531058,2025.0,PHI,canonical_source_team_frame,False,-58.0,-0.8217101592026068,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,6.8957929638543085,0.0,74.57123281540396,17.23948240963577,0.0,,0.6999101238662309,,6.8957929638543085,False,incumbent,incumbent
00-0035645,WR,2026,0.0,0.0,0.0,4.432821031265309,False,,,,,,,0.021973175249505254,5.87080608609596,0.4396674572122259,,,0.6232304367950205,False,False,True,True,Gunner Olszewski,NYG,veteran_model,True,,False,RES,,deep_bench,,deep_bench_discounted,0.0,3.084596194266911,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,15.0,0.0,,,,,,,,33.24864013753459,223.72476972874463,27.994745797799972,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,0.0,0.0,0.0,0.0,12.200186029096844,,0.0,,0.0,False,incumbent,incumbent
00-0032918,RB,2026,0.938377827805921,0.0,0.0,4.915245050869446,False,,0.7479848691446672,,,,,0.0014999885907863086,0.8938243949093931,0.09795454092066572,0.05030516403432055,4.886976654971593,0.12979455849230506,False,False,False,False,C.J. Ham,MIN,veteran_model,True,,False,RET,,deep_bench,,deep_bench_discounted,17.0,1.3098000583228808,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,,17.0,,,,,,,,33.31986938890707,212.12724988326613,25.99228043038729,113.38707277968209,2025.0,MIN,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,15.952423072700658,0.0,83.2149052459339,15.952423072700658,,,0.0,,15.952423072700658,False,incumbent,incumbent
00-0041056,QB,2026,2.0845524178438404,-0.37381052406998183,0.0,3.0605566549687255,True,2.2399951685537247,0.3767768016297428,1.3570603900944025,0.05670116064828655,0.1343997101132235,5.710514848990827,,,,0.018163587749149248,1.6987206866217561,,False,False,False,False,Cade Klubnik,NYJ,rookie_rule,True,drafted,False,,2.0,backup,,rookie_path,17.0,4.888888888888889,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,no_data,2.0,rank_2,1.0,False,9.0,False,32.41879516501858,201.132721478803,27.47972793367314,119.35043810725364,2025.0,NYJ,canonical_source_team_frame,False,-76.0,-0.790129976669674,0.62,medium,2026-08-30,1,1,False,markdown_market_v1,35.437391103345284,0.0,50.812684773741495,17.58727929370592,47.337465643104856,,0.8377166227193027,,35.437391103345284,False,incumbent,incumbent
00-0037086,TE,2026,0.8232790239518346,0.0,0.0,3.342554539024402,False,,,,,,,0.0514617239178644,3.830711100249826,0.46878054505181044,,,0.6494445631431444,False,False,False,False,Grant Calcaterra,PHI,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,5.868680461173312,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,32.806418334792035,217.8630465484892,27.532262539569395,119.01828343531058,2025.0,PHI,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,13.995743407181187,0.0,52.774808966078766,14.634931064302915,8.243054493085651,,0.0,,13.995743407181187,False,incumbent,incumbent
00-0038710,TE,2026,0.8474561984499455,0.0,0.0,3.341219356103995,False,,,,,,,0.030575410684116053,4.783710227470255,0.5261461125718913,,,0.7031779415770854,False,False,False,False,Blake Whiteheart,CLE,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,11.769818515099791,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,4.0,17.0,,,,,,,,33.82707987620956,210.09032913022048,26.554323487254557,109.36695682546335,2025.0,CLE,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,14.406755373649073,0.0,55.95411770795471,15.59397556642106,3.721773638701189,,11.857574534895567,,14.406755373649073,False,incumbent,incumbent
00-0036727,RB,2026,0.9147580840686237,0.0,0.0,4.822663441961536,False,,0.8209513200179788,,,,,0.004492994783469824,1.1557169095660909,0.24687951842470401,0.05372407494015591,3.3478930586186126,0.282273866791741,False,False,False,False,Adam Prentice,DEN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.785718373421718,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,,17.0,,,,,,,,34.86796196556067,230.06365512136918,26.57618138477283,117.91787351632537,2025.0,DEN,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,15.550887429166602,0.0,81.50675310893513,15.550887429166602,0.7434967543418232,,0.0,,15.550887429166602,False,incumbent,incumbent
00-0040208,RB,2026,0.9211110440246458,0.0,0.0,4.887236033376735,False,,1.2951216491572193,,,,,0.002997160996791635,2.0000840631655485,0.22780728433972283,0.021730809320089507,4.55995762956534,0.3327370899890729,False,False,False,False,Tahj Brooks,CIN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,1.7113490167125462,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,3.0,17.0,,,,,,,,35.76282862419232,238.62819525361974,25.12248933429627,107.39911528359622,2025.0,CIN,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,15.658887748418978,0.0,83.55492883147996,15.658887748418978,0.5998757875785465,,0.0159711753435907,,15.658887748418978,False,incumbent,incumbent
00-0036862,WR,2026,0.830548162345836,0.0,0.0,4.410222895684337,False,,,,,,,0.045107419445694685,4.827687275360552,0.325484017843089,,,0.5241152540965341,False,False,False,False,Ben Skowronek,PIT,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,3.002073494901435,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,,,,,,,,33.53074981559085,220.60629098765008,26.566881241231513,113.38878134930282,2025.0,PIT,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,14.119318759879212,0.0,67.80001859025147,14.119318759879212,0.870474720175968,,0.0209401832748559,,14.119318759879212,False,incumbent,incumbent
00-0039912,TE,2026,0.889172971402238,0.0,0.0,3.32983427422719,False,,,,,,,0.03444644543629118,4.613108096961693,0.49104395789389244,,,0.6667290417603441,False,False,False,False,Ben Sinnott,WAS,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,7.396997813547194,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,32.67144533753111,214.92336904810367,27.290701806501442,124.16028766147345,2025.0,WAS,canonical_source_team_frame,False,-77.0,-0.8942532961622711,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,15.115940513838048,0.0,51.50749589933888,14.14794669624826,23.82788487214614,,2.134350201002768,,15.115940513838048,False,incumbent,incumbent
00-0039364,RB,2026,0.8862001367878909,0.0,0.0,4.836463949704448,False,,1.0623352711339547,,,,,0.0,2.596350287523813,0.2952113403409575,0.005708165348059041,4.715014834476114,0.4234268852023856,False,False,False,False,Sione Vaki,DET,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,1.1762601200822385,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,3.0,17.0,,,,,,,,33.93703078284322,246.21484677053076,26.80245988676499,118.24421493778567,2025.0,DET,canonical_source_team_frame,False,-82.0,-1.1060226974445102,0.62,medium,2026-08-30,1,1,False,markdown_market_v1,15.065402325394144,0.0,80.26056214883825,15.065402325394144,0.0927741282448361,,0.0,,15.065402325394144,False,incumbent,incumbent
00-0039305,RB,2026,0.8809294097271357,0.0,0.0,4.874710740498427,False,,1.038875375537917,,,,,0.0,1.3868615408148144,0.22955966533355252,0.04067778546895424,4.096164168591826,0.28349182299455095,False,False,False,False,Jack Westover,NE,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.678053760086433,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,,17.0,,,,,,,,33.745430897020356,243.75247513831914,27.01222693387557,121.7111389498118,2025.0,NE,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,14.975799965361308,0.0,79.44895895896535,14.975799965361308,0.5966567054633679,,0.0,,14.975799965361308,False,incumbent,incumbent
00-0037231,WR,2026,0.8579566878659156,0.0,0.0,4.40087249345048,False,,,,,,,0.02765219511380764,5.183303864365849,0.4451225875569632,,,0.8662942745546003,False,False,False,False,Kevin Austin Jr.,NO,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.466183079212942,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,11.0,17.0,,,,,,,,34.20731916190036,231.16668439742472,26.96687552570446,109.19074388858569,2025.0,NO,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,14.585263693720565,0.0,70.26742672844864,14.585263693720565,29.136263966544497,,0.0,,14.585263693720565,False,incumbent,incumbent
00-0038938,WR,2026,0.8025349530215595,0.0,0.0,4.399875736802908,False,,,,,,,0.047537519628515795,4.906272655136338,0.25991142193122196,,,0.46874038487079944,False,False,True,True,Jalin Hyatt,NYG,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.5271416405936504,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,10.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.994745797799972,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,13.643094201366512,0.0,66.24185162609831,13.643094201366512,9.353493411937723,,0.0070209672736079,,13.643094201366512,False,incumbent,incumbent
00-0035891,WR,2026,0.8933011284225162,0.0,0.0,4.39886026733604,False,,,,,,,0.02391830306517241,5.616463570740969,0.3992728986366815,,,0.6994127200876349,False,False,False,False,Cody White,SEA,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,1.5812183606383767,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,7.0,17.0,,,,,,,,32.23055547607071,233.15880911630813,27.961458857752426,119.77956467483949,2025.0,SEA,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,15.186119183182775,0.0,75.51166070404369,15.186119183182775,1.0983230531894317,,0.0,,15.186119183182775,False,incumbent,incumbent
00-0038647,WR,2026,0.8472695457562064,0.0,0.0,4.391443399690664,False,,,,,,,0.03258528617114601,4.991363997124044,0.4054552807976313,,,0.6533909952226836,False,False,False,False,Ronnie Bell,NO,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,1.675723221421756,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,8.0,17.0,,,,,,,,34.20731916190036,231.16668439742472,26.96687552570446,109.19074388858569,2025.0,NO,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,14.40358227785551,0.0,70.08574531258358,14.40358227785551,8.26489797408561,,0.0131201047738795,,14.40358227785551,False,incumbent,incumbent
00-0036429,TE,2026,0.8518631182176724,0.0,0.0,3.306247047368228,False,,,,,,,0.025831774166978776,4.825667614180878,0.5047336559638809,,,0.781814787766061,False,False,False,False,Charlie Woerner,ATL,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,13.945952344743738,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,33.11019223657139,223.68381617318363,27.583501535610953,121.08084842723764,2025.0,ATL,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,14.48167300970043,0.0,53.113216514668885,14.366021093373474,15.52254025664302,,10.81815555900495,,14.48167300970043,False,incumbent,incumbent
00-0040582,WR,2026,0.7744607558311084,0.0,0.0,4.37309832591499,False,,,,,,,0.04908104570669818,3.5745535268286703,0.4541781128787299,,,0.6923540420602482,False,False,True,True,Arian Smith,NYJ,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,4.256371458038815,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,6.0,17.0,,,,,,,,32.41879516501858,201.132721478803,27.47972793367314,119.35043810725364,2025.0,NYJ,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,13.165832849128844,0.0,65.49668497515876,13.165832849128844,4.590669299453409,,0.0014436825946362,,13.165832849128844,False,incumbent,incumbent
00-0040673,QB,2026,0.33687030609865787,-0.45587512515734563,0.0,5.12630424421854,True,1.838373229110497,0.28799952432429504,1.187940437964871,0.06728905464143543,0.11030239374662983,10.838731641336556,,,,0.00984113865993924,0.7812968320929551,,False,False,False,False,Jalen Milroe,SEA,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.0832650611049037,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,32.23055547607071,233.15880911630813,27.961458857752426,119.77956467483949,2025.0,SEA,canonical_source_team_frame,False,-16.0,-0.22225556073553615,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,5.726795203677184,0.0,77.12715628947537,14.316988009192958,0.0,,0.0,,5.726795203677184,False,incumbent,incumbent
00-0040067,RB,2026,0.8679707124388345,0.0,0.0,4.802426454510089,False,,0.8866456053003646,,,,,0.011508303643180028,2.131992436936463,0.28880759034817377,0.026231426297567566,2.9138727020242197,0.32274575987344745,False,False,False,False,Jacardia Wright,SEA,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.2956880051720443,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,6.0,17.0,,,,,,,,32.23055547607071,233.15880911630813,27.961458857752426,119.77956467483949,2025.0,SEA,canonical_source_team_frame,False,48.0,0.4764031519667431,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,14.755502111460187,0.0,81.58594187658406,14.755502111460187,0.1156755382279804,,0.0154308262006299,,14.755502111460187,False,incumbent,incumbent
00-0037329,RB,2026,0.8649048783807539,0.0,0.0,4.828575241381203,False,,1.1492968081580541,,,,,0.0,2.0297202718619296,0.2685727898290693,0.022972579773249447,3.9605147096676174,0.3288367361581613,False,False,False,False,Brittain Brown,CHI,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,3.658156314311333,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,4.0,17.0,,,,,,,,33.74412762295005,231.616563841159,27.71808021893144,128.0128941200731,2025.0,CHI,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,14.703382932472817,0.0,81.90405271153959,14.703382932472817,1.6961934435520098,,0.0,,14.703382932472817,False,incumbent,incumbent
00-0039050,TE,2026,0.7305727997582162,0.0,0.0,3.281351033725029,False,,,,,,,0.021954061429485083,4.748643069817915,0.5168790903999997,,,0.6655519360892328,False,False,False,False,Payne Durham,TB,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,14.858112741063886,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.55035103578723,223.7141596661014,27.73776146084954,117.79149136744992,2025.0,TB,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,12.419737595889675,0.0,51.168126041025644,13.453511988762077,3.115768060038039,,10.445567364068856,,12.419737595889675,False,incumbent,incumbent
00-0041485,RB,2026,0.8560361213978491,0.0,0.0,2.80256876436191,False,,1.1797687398743382,,,,,0.0050037374477222285,1.4152601282190602,0.1953438394360898,0.02092730447579716,4.69126125648764,0.2556763775621045,False,False,False,False,Miles Davis,CAR,rookie_rule,True,udfa,False,,,deep_bench,,deep_bench_discounted,17.0,0.71,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,6.0,17.0,no_data,,off_chart,1.0,False,300.0,False,33.086654804365814,214.5319014599454,26.991967859866016,116.4978523275508,2025.0,CAR,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,14.552614063763436,0.0,47.26723915379017,14.552614063763436,9.107444856168074,,0.0,,14.552614063763436,False,incumbent,incumbent
00-0034577,QB,2026,0.34893850076493016,-0.8518988716340841,0.0,8.034521523393433,True,2.3854275337814976,0.4056406770374417,1.5461565856431774,0.11362331170608414,0.08881600624115389,14.659418286370347,,,,0.010138176318448096,0.8823444302862934,,False,False,False,False,Kyle Allen,BUF,veteran_model,False,,True,ACT,2.0,backup,,curated,17.0,4.184319984781939,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.212884173930405,232.00068123094246,28.02188237819293,133.5452190763655,2025.0,BUF,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,5.931954513003813,0.0,123.24167369006655,14.829886282509532,0.0,,0.2586716798308134,,5.931954513003813,False,incumbent,incumbent
00-0040563,WR,2026,0.7573428893138053,0.0,0.0,4.345389274172334,False,,,,,,,0.01691617924351966,5.797084558038754,0.34023220070954496,,,0.5957089840826671,False,False,False,False,Efton Chism III,NE,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.645512319874683,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,7.0,17.0,,,,,,,,33.745430897020356,243.75247513831914,27.01222693387557,121.7111389498118,2025.0,NE,canonical_source_team_frame,False,100.0,2.0996735271871114,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,12.874829118334691,0.0,66.38494554744534,12.874829118334691,3.4126886528457407,,0.0014436825946362,,12.874829118334691,False,incumbent,incumbent
00-0026300,QB,2026,0.33772306525930385,-0.13944955237218018,0.0,2.8923627008986115,True,0.629999855542931,0.6352300901898841,0.3889545808600801,0.024851383188994883,0.03779999133257586,4.358273049939074,,,,0.03639205042173821,3.53619969838458,,False,False,False,False,Josh Johnson,CIN,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,17.0,5.0191808612649575,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,3.0,17.0,,,,,,,,35.76282862419232,238.62819525361974,25.12248933429627,107.39911528359622,2025.0,CIN,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,5.741292109408166,0.0,46.59570691076435,14.353230273520413,0.0,,1.525392106831264,,5.741292109408166,False,incumbent,incumbent
00-0037348,TE,2026,0.7096447889565125,0.0,0.0,3.26349056652433,False,,,,,,,0.03694051098773897,3.5283808518705064,0.545373204889037,,,0.6062779275100851,False,False,True,True,Tanner Conner,NYG,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,17.0,6.059986672921051,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,,,,,,,,33.24864013753459,223.72476972874463,27.994745797799972,122.73497314685248,2025.0,NYG,canonical_source_team_frame,False,,,0.0,none,2026-08-30,0,0,False,markdown_market_v1,12.063961412260712,0.0,49.016325861079665,12.684064314824413,6.483035289187405,,0.977938072385256,,12.063961412260712,False,incumbent,incumbent
00-0041178,RB,2026,0.8186366070631753,0.0,0.0,2.7246439207317388,False,,1.0667744341595564,,,,,0.0050037374477222285,1.4152601282190602,0.1953438394360898,0.02092730447579716,4.472726783195998,0.2556763775621045,False,False,False,False,Robert Henry Jr.,WAS,rookie_rule,True,udfa,False,,,deep_bench,,deep_bench_discounted,17.0,0.71,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,6.0,17.0,above_median,,off_chart,1.0,False,300.0,False,32.67144533753111,214.92336904810367,27.290701806501442,124.16028766147345,2025.0,WAS,canonical_source_team_frame,False,-68.0,-0.7179299977401792,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,13.91682232007398,0.0,45.12522559023829,13.91682232007398,5.811424839695755,,0.0,,13.91682232007398,False,incumbent,incumbent
00-0041191,RB,2026,0.8274876435268564,0.0,0.0,2.71811884571719,False,,1.054375351264842,,,,,0.0050037374477222285,1.4152601282190602,0.1953438394360898,0.02092730447579716,4.454427691852801,0.2556763775621045,False,False,False,False,Cash Jones,ATL,rookie_rule,True,udfa,False,,,deep_bench,,deep_bench_discounted,17.0,0.71,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,concentration_v1_full_board,1.0,False,5.0,17.0,no_data,,off_chart,1.0,False,300.0,False,33.11019223657139,223.68381617318363,27.583501535610953,121.08084842723764,2025.0,ATL,canonical_source_team_frame,False,-12.0,-0.3108018764906081,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,14.06728993995656,0.0,45.60505208770067,14.06728993995656,7.534447887402063,,0.0,,14.06728993995656,False,incumbent,incumbent
00-0038416,QB,2026,0.33263368791457293,-0.5700128331674142,0.0,7.396612619904923,True,2.2776980825155237,0.3771718332745094,1.2836675113024067,0.05768333638095105,0.10859152098411906,9.689927601312137,,,,0.010033114762540232,0.7332095742394017,,False,False,False,False,Tyson Bagent,CHI,veteran_model,False,,False,ACT,2.0,backup,,curated,17.0,3.4508404441809346,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,2.0,17.0,,,,,,,,33.74412762295005,231.616563841159,27.71808021893144,128.0128941200731,2025.0,CHI,canonical_source_team_frame,False,22.0,0.31346596995006204,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,5.65477269454774,0.0,115.7181049631536,14.136931736369348,0.0,,0.1104583308783525,,5.65477269454774,False,incumbent,incumbent
00-0041106,WR,2026,0.8021998560505461,0.0,0.0,2.6193156081786864,False,,,,,,,0.028359952127574518,4.795974161046146,0.3796305396278198,,,0.630182074977281,False,False,False,False,C.J. Williams,JAX,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,17.0,2.1636363636363636,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,6.0,17.0,no_data,,off_chart,0.7453600603236663,False,55.0,False,34.281392912743186,230.86210034575595,27.465841920542964,117.91153249278577,2025.0,JAX,canonical_source_team_frame,False,-32.0,-0.23061445921400853,0.62,medium,2026-08-30,1,1,False,markdown_market_v1,13.637397552859284,0.0,42.701657084162534,13.637397552859284,17.45564962296305,,0.0,,13.637397552859284,False,incumbent,incumbent
00-0040184,WR,2026,0.835301386111557,0.0,0.0,4.327981229402855,False,,,,,,,0.0261493785174611,4.820025007870895,0.39002962991686224,,,0.6583051381685645,False,False,False,False,KeAndre Lambert-Smith,LAC,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,17.0,2.6717187906030126,ef567492-9579-410a-be72-0baf4d7f602d,healthy17_qbroom_concentration_v1,1.0,not_applicable,1.0,False,5.0,17.0,,,,,,,,34.81239421539152,230.9924120352485,26.622477258704382,118.76948607670286,2025.0,LAC,canonical_source_team_frame,False,32.0,0.4942333136751868,0.75,medium,2026-08-30,1,1,False,markdown_market_v1,14.200123563896469,0.0,74.64366836278495,14.200123563896469,9.71909420716278,,0.0232465009793463,,14.200123563896469,False,incumbent,incumbent
