player_id,display_name,position,team,fantasy_pts,fantasy_pts_low,fantasy_pts_high,projected_games,fantasy_pts_season,source,low_confidence,role,depth_chart_status,depth_rank,season,team_identity_scale
00-0039032,Tyjae Spears,RB,TEN,5.180883030578219,0.5363912935703852,12.61312723711368,14.05,70.81053137839336,v2_team_first,False,backup,listed,2.0,2026,0.9727869635399365
00-0040736,Mason Taylor,TE,NYJ,5.178418844150832,1.493526759715294,10.651928357245788,14.25,69.76154269375645,v2_team_first,False,backup,listed,2.0,2026,0.9453748341024721
00-0040583,Woody Marks,RB,HOU,5.129551811939968,0.3740448693982888,12.561796018475428,15.380000000000004,76.98247497278025,v2_team_first,False,backup,listed,2.0,2026,0.9757894384309391
00-0038977,Tank Dell,WR,HOU,5.100881570432155,0.8452199573732743,12.951088947621388,10.1,48.21670888358787,v2_team_first,True,depth,listed,4.0,2026,0.935903236864997
00-0041035,De'Zhaun Stribling,WR,SF,4.989588960524549,3.269708922608888,12.839796337713784,15.0,70.13481530862761,rookie_rule,True,depth,listed,3.0,2026,0.9370820704671755
00-0039410,Ryan Flournoy,WR,DAL,4.937211420011503,0.6626657968159433,12.787418797200736,14.05,64.76463291062501,v2_team_first,False,depth,listed,3.0,2026,0.9336408797249515
00-0037838,Isaiah Likely,TE,NYG,4.877528182313377,1.2405758627511143,10.351037695408335,14.05,64.05259361892129,v2_team_first,False,starter,starter,1.0,2026,0.934674960352395
00-0040719,Bhayshul Tuten,RB,JAX,4.85090785717124,0.1557517268539862,12.283152063706702,15.0,71.81175719722768,v2_team_first,False,starter,starter,1.0,2026,0.98691845336492
00-0033526,Samaje Perine,RB,CIN,4.84685047689518,0.2473041378591217,12.27909468343064,15.4,73.03514793849696,v2_team_first,False,backup,listed,2.0,2026,0.9784791374390356
00-0041511,Omar Cooper,WR,NYJ,4.741728186386792,3.132310247028217,12.591935563576026,15.0,67.24237039742327,rookie_rule,True,depth,listed,3.0,2026,0.945398917219984
00-0034829,Mike Gesicki,TE,CIN,4.706709605686204,1.040151268038702,10.180219118781162,14.25,62.68346217459396,v2_team_first,False,starter,starter,1.0,2026,0.9345890907598027
00-0041547,K.C. Concepcion,WR,CLE,4.68650020147707,1.176407797237274,12.536707578666304,15.0,65.9352960523918,rookie_rule,True,backup,listed,2.0,2026,0.9379464876812285
00-0039424,Devaughn Vele,WR,NO,4.653732921308511,0.8717647781809272,12.503940298497744,12.79,55.69455692926417,v2_team_first,True,depth,listed,3.0,2026,0.93570888521438
00-0035689,Dawson Knox,TE,BUF,4.6403970028205626,0.9886168972203928,10.113906515915518,14.9,65.76258448563425,v2_team_first,False,backup,listed,2.0,2026,0.9511247144416597
00-0039901,Keon Coleman,WR,BUF,4.628088418919578,0.6456463118732998,12.478295796108812,13.74,60.48362235107761,v2_team_first,True,depth,listed,3.0,2026,0.9511508774000652
00-0033110,Tyler Higbee,TE,LA,4.580699171491772,0.9376249503011576,10.054208684586728,11.7,51.505187892874496,v2_team_first,True,backup,listed,2.0,2026,0.9610220288539858
00-0041523,Caleb Douglas,WR,MIA,4.573770181444522,3.013797517607511,12.423977558633757,15.0,64.3630938860391,rookie_rule,True,depth,listed,3.0,2026,0.9381479076372753
00-0038393,Dontayvion Wicks,WR,PHI,4.512508862394966,0.7895791896968614,12.3627162395842,14.7,62.884017176103235,v2_team_first,False,backup,listed,2.0,2026,0.9479924423735511
00-0037256,Rachaad White,RB,WAS,4.489667385974808,0.4269149723071688,11.921911592510268,15.7,68.47394145577039,v2_team_first,False,backup,listed,2.0,2026,0.9714299902433796
00-0041037,Denzel Boston,WR,CLE,4.459963438825886,2.668656189069498,12.31017081601512,15.0,62.74810567069058,rookie_rule,True,depth,listed,3.0,2026,0.9379464881474366
00-0041524,Will Kacmarek,TE,MIA,4.433515626043094,2.451961250891724,9.90702513913805,15.0,62.3892469083885,rookie_rule,True,backup,listed,2.0,2026,0.9381455887498594
00-0040130,Jayden Higgins,WR,HOU,4.432687383965691,0.746123256596406,12.282894761154925,12.0,49.782762052235476,v2_team_first,True,,,,2026,0.935902567674749
00-0033908,Cooper Kupp,WR,SEA,4.413641888927888,0.5507987932458892,12.263849266117122,14.7,61.943926236502634,v2_team_first,False,depth,listed,3.0,2026,0.9547382046709285
00-0034775,Christian Kirk,WR,SF,4.413080525500494,0.869517007865354,12.26328790268973,12.6,52.106224495244774,v2_team_first,True,backup,listed,2.0,2026,0.9370811655449548
00-0039916,Ricky Pearsall,WR,SF,4.234812050568823,0.8386811829026123,12.085019427758056,12.0,47.6204192486676,v2_team_first,True,depth,listed,11.0,2026,0.9370825017344669
00-0039066,Michael Mayer,TE,LV,4.186058516609992,0.7595474569669787,9.65956802970495,13.7,53.72526713470404,v2_team_first,True,backup,listed,2.0,2026,0.9368125959153187
00-0038558,Darnell Washington,TE,PIT,4.17468476636108,0.6167709144128694,9.648194279456035,13.75,53.7954396922779,v2_team_first,True,backup,listed,2.0,2026,0.9371715070582778
00-0036290,Cole Kmet,TE,CHI,4.131335230639547,0.6126912731289742,9.604844743734503,15.5,61.69664234700548,v2_team_first,False,backup,listed,2.0,2026,0.9634726586688284
00-0033555,Mack Hollins,WR,NE,4.120205080730839,0.4753195187959023,11.970412457920071,14.85,57.899727444296246,v2_team_first,False,depth,listed,5.0,2026,0.9463052126470505
00-0034837,Calvin Ridley,WR,TEN,4.036115045588865,0.5771627065601065,11.886322422778097,13.0,50.19519566823808,v2_team_first,True,depth,listed,3.0,2026,0.9566548163132041
00-0039868,Troy Franklin,WR,DEN,3.966608820753232,0.54643718114986,11.816816197942464,15.79,60.1533497193185,v2_team_first,False,depth,listed,3.0,2026,0.9604136265684668
00-0040170,Elic Ayomanor,WR,TEN,3.9111919756225646,0.5615379314957295,11.7613993528118,15.380000000000004,57.54679794789356,v2_team_first,False,depth,listed,5.0,2026,0.9566557686873137
00-0040162,Dylan Sampson,RB,CLE,3.86506420854778,0.3639754802739183,11.297308415083242,15.0,55.79869856880195,v2_team_first,False,backup,listed,2.0,2026,0.9624453921602022
00-0040584,Gunnar Helm,TE,TEN,3.8252242665557623,0.5798459796174623,9.29873377965072,15.380000000000004,56.282635288319234,v2_team_first,False,starter,starter,1.0,2026,0.9566678655879398
00-0033906,Alvin Kamara,RB,NO,3.822231549847841,0.5011253057693484,11.2544757563833,13.55,49.951418476028806,v2_team_first,True,backup,listed,2.0,2026,0.9644762490103878
00-0040311,Theo Wease Jr.,WR,MIA,3.8102302347975368,0.825867378029965,11.66043761198677,10.5,37.533128969188354,v2_team_first,True,depth,listed,11.0,2026,0.9381542560619605
00-0040021,Phil Mafah,RB,DAL,3.773601003576021,0.3183857883826686,11.205845210111482,9.75,35.60796752993044,v2_team_first,True,depth,listed,3.0,2026,0.9678021683739587
00-0041040,Antonio Williams,WR,WAS,3.772983277957901,2.5380971733952267,11.623190655147134,15.0,53.08913421244056,rookie_rule,True,depth,listed,3.0,2026,0.9380575935333353
00-0041489,Germie Bernard,WR,PIT,3.741255999018171,2.0379158981227303,11.591463376207404,15.0,52.59327745105805,rookie_rule,True,depth,listed,4.0,2026,0.9371768458660276
00-0039344,Jonathon Brooks,RB,CAR,3.704630671607381,0.1981585160516713,11.136874878142844,8.37,30.54508028318679,v2_team_first,True,backup,listed,2.0,2026,0.9850786236333695
00-0039342,Xavier Legette,WR,CAR,3.6988052360412182,0.6203378946735374,11.549012613230452,15.0,52.25859899227592,v2_team_first,False,depth,listed,3.0,2026,0.9419005265640424
00-0040667,Matthew Golden,WR,GB,3.655366718583575,0.8410496736619588,11.505574095772808,14.62,50.289040616198875,v2_team_first,False,depth,listed,3.0,2026,0.9410117027979054
00-0040705,Chimere Dike,WR,TEN,3.649817245998905,0.5288606179079296,11.50002462318814,15.75,54.99311268805621,v2_team_first,False,depth,listed,4.0,2026,0.9566578179342942
00-0038555,Tank Bigsby,RB,PHI,3.624063818327648,0.1310465966864016,11.056308024863108,15.05,54.077297192892345,v2_team_first,False,backup,listed,2.0,2026,0.9914769919458915
00-0037112,Jake Tonges,TE,SF,3.5717583037979805,0.7654207724015867,9.045267816892936,10.8,36.148118830209256,v2_team_first,True,backup,listed,2.0,2026,0.9370869345428976
00-0039855,Jalen McMillan,WR,TB,3.564649426399578,0.5826766993102448,11.414856803588812,11.21,38.667629968226485,v2_team_first,True,depth,listed,3.0,2026,0.967665186356378
00-0040878,Mike Washington,RB,LV,3.547222981307809,2.826494791280033,10.97946718784327,15.0,51.89539103740532,rookie_rule,True,,,,2026,0.9753242900313764
00-0039874,Jaylen Wright,RB,MIA,3.525043077537008,0.4021656079170258,10.957287284072468,12.79,43.90440079447195,v2_team_first,True,backup,listed,2.0,2026,0.9738074241041532
00-0033885,David Njoku,TE,LAC,3.491820839725466,0.5560142405800172,8.965330352820423,13.25,44.04444836286494,v2_team_first,True,backup,listed,2.0,2026,0.951970179164819
00-0037291,Jalen Nailor,WR,LV,3.4249864324356274,0.6081934473993291,11.27519380962486,15.0,48.12881739803704,v2_team_first,False,backup,listed,2.0,2026,0.9368176749985151
00-0041395,Eli Raridon,TE,NE,3.418088572921227,1.9839751923613016,8.891598086016185,15.0,48.51718164422614,rookie_rule,True,backup,listed,2.0,2026,0.9462829026450404
00-0040870,Ja'Kobi Lane,WR,BAL,3.400538172994051,2.0511815672029123,11.250745550183286,15.0,47.77906159446559,rookie_rule,True,depth,listed,3.0,2026,0.9366960789503083
00-0037614,John Metchie III,WR,CAR,3.35171893939876,0.5713105286509758,11.201926316587992,13.6,42.934707116460096,v2_team_first,True,depth,listed,5.0,2026,0.9418939402865167
00-0035662,Marquise Brown,WR,PHI,3.320806084653204,0.605594813600873,11.171013461842438,13.25,41.71247548152782,v2_team_first,True,depth,listed,4.0,2026,0.9479961421551059
00-0037666,Jalen Tolbert,WR,MIA,3.2955109812514958,0.7281113001447865,11.145718358440728,14.35,44.36564584478699,v2_team_first,False,backup,listed,2.0,2026,0.9381496996539505
00-0040727,Tre Harris,WR,LAC,3.289234593621682,0.499161855571524,11.139441970810916,15.380000000000004,48.15755357919108,v2_team_first,False,depth,listed,3.0,2026,0.9519480133220876
00-0036309,Darnell Mooney,WR,NYG,3.236652886475855,0.6975699271206988,11.08686026366509,15.1,45.6833972967574,v2_team_first,False,depth,listed,4.0,2026,0.9347281452686915
00-0037525,Jordan Mason,RB,MIN,3.219392345731516,0.0923614586227846,10.651636552266975,14.9,47.38336134487572,v2_team_first,False,backup,listed,2.0,2026,0.987792422891319
00-0036754,Brock Wright,TE,DET,3.213141698621947,0.4326819672562287,8.686651211716905,12.0,37.27833679383124,v2_team_first,True,backup,listed,2.0,2026,0.966819504874289
00-0033553,James Conner,RB,ARI,3.200090084841017,0.2787358537143728,10.63233429137648,11.45,35.474018469930876,v2_team_first,True,depth,listed,3.0,2026,0.9681501050971032
00-0041550,Brenen Thompson,WR,LAC,3.190229480316688,1.5031394644824947,11.040436857505922,12.0,36.44354509264672,rookie_rule,True,,,,2026,0.9519572525398454
00-0040134,Pat Bryant,WR,DEN,3.1510760769836708,0.4486539543930613,11.001283454172905,14.25,43.124910533743034,v2_team_first,False,depth,listed,5.0,2026,0.9604050924840761
00-0039921,Trey Benson,RB,ARI,3.0778511618542628,0.3652666248793593,10.510095368389722,11.05,32.56143096931039,v2_team_first,True,depth,listed,4.0,2026,0.9574003677784927
00-0038619,Andrei Iosivas,WR,CIN,3.022359478984317,0.4213724678596419,10.87256685617355,15.1,42.65294191125287,v2_team_first,False,depth,listed,3.0,2026,0.9346003211925435
00-0036924,Michael Carter,RB,TEN,3.0090488748108437,0.2334624961640889,10.441293081346304,12.6,37.25467136439101,v2_team_first,True,depth,listed,4.0,2026,0.9826094797947437
00-0041453,Luke Altmyer,QB,DET,2.99767552,2.99767552,12.487504098209298,15.0,46.6730867278374,rookie_rule,True,backup,listed,2.0,2026,1.037983962716939
00-0041056,Cade Klubnik,QB,NYJ,2.962951596595408,2.962951596595408,12.452780174804706,15.0,47.337465643104856,rookie_rule,True,backup,listed,2.0,2026,1.0650970628409449
00-0035208,Olamide Zaccheaus,WR,ATL,2.9601131773662006,0.3327759879673225,10.810320554555434,14.65,40.59651018902953,v2_team_first,False,depth,listed,3.0,2026,0.936144221395332
00-0037742,Treylon Burks,WR,WAS,2.9375300047927966,0.537259540408435,10.78773738198203,11.1,30.586839441187127,v2_team_first,True,depth,listed,4.0,2026,0.9380571828480907
00-0037231,Kevin Austin Jr.,WR,NO,2.8993068834081392,0.5806188881037871,10.749514260597373,10.74,29.136263966544497,v2_team_first,True,depth,listed,10.0,2026,0.9356973404321848
00-0040788,Damien Alford,WR,NO,2.8441055983265877,1.9924885205195624,10.69431297551582,15.0,39.91844979976983,rookie_rule,True,,,,2026,0.9357001330109314
00-0041525,Chris Bell,WR,MIA,2.810114445415728,1.702400113489693,10.660321822604962,15.0,39.54454660248807,rookie_rule,True,depth,listed,5.0,2026,0.9381479502136518
00-0035250,Devin Singletary,RB,NYG,2.798879746522811,0.2561329068131839,10.23112395305827,15.7,43.02015871473651,v2_team_first,False,depth,listed,3.0,2026,0.9790122284310816
00-0041084,Tanner Koziol,TE,JAX,2.742503693649424,2.054018931041412,8.21601320674438,15.0,38.57557502745128,rookie_rule,True,depth,listed,3.0,2026,0.9377216183099983
00-0039811,MarShawn Lloyd,RB,GB,2.74035651110045,0.213076038956241,10.172600717635913,8.05,21.73424481966647,v2_team_first,True,backup,listed,2.0,2026,0.9852390292437667
00-0041005,Corey Rucker,WR,LV,2.6733119851596694,1.9220962092185565,10.523519362348903,12.0,30.05286695379461,rookie_rule,True,,,,2026,0.9368175481894991
00-0041052,Kaelon Black,RB,SF,2.6632190965925155,1.29873913259238,10.095463303127977,15.0,38.70842882487577,rookie_rule,True,backup,listed,2.0,2026,0.9689634341238061
00-0041503,Nate Boerkircher,TE,JAX,2.651525271702244,0.7783376809816422,8.1250347847972,15.0,37.29585255674067,rookie_rule,True,backup,listed,2.0,2026,0.9377207138037752
00-0041491,Aaron Anderson,WR,CLE,2.6446821858684872,1.8228939911232185,10.494889563057722,15.0,37.208557353717275,rookie_rule,True,,,,2026,0.9379465341818468
00-0034975,Justice Hill,RB,BAL,2.609639239605393,0.2664491363329389,10.041883446140854,13.55,33.85738271986558,v2_team_first,True,backup,listed,2.0,2026,0.9574886037129903
00-0039144,Luke Musgrave,TE,GB,2.5918354849974694,0.6776313323313594,8.065344998092426,12.0,29.266767865852035,v2_team_first,True,backup,listed,2.0,2026,0.9409923339161
00-0041474,Mante Morrow,WR,LAC,2.5874229889165075,1.4690820096790105,10.43763036610574,15.0,36.9467538054247,rookie_rule,True,,,,2026,0.9519575774477778
00-0033217,Mo Alie-Cox,TE,IND,2.585624967474935,0.4406838980031193,8.059134480569892,13.3,32.150822112580585,v2_team_first,True,backup,listed,2.0,2026,0.9349209867892894
00-0036423,Albert Okwuegbunam,TE,LV,2.564150892557993,0.5150854795738122,8.03766040565295,7.85,18.85672313809617,v2_team_first,True,depth,listed,4.0,2026,0.9368131739184996
00-0038705,Emari Demercado,RB,KC,2.556291940395342,0.2317871063832195,9.988536146930802,13.6,33.88408357539225,v2_team_first,True,backup,listed,2.0,2026,0.9746448338367044
00-0041307,Josh Pitsenberger,RB,HOU,2.5086540117165064,1.9612410632725232,9.940898218251968,15.0,36.39097978168219,rookie_rule,True,,,,2026,0.9670784840986567
00-0035537,Ty Johnson,RB,BUF,2.49351715978488,0.2826297534547705,9.92576136632034,15.6,37.861017751258686,v2_team_first,False,depth,listed,3.0,2026,0.9733192762939548
00-0040648,Tory Horton,WR,SEA,2.4894427919284348,0.3392256668772563,10.339650169117668,12.38,29.42420785157876,v2_team_first,True,depth,listed,4.0,2026,0.9547331109843143
00-0040187,Mitchell Evans,TE,CAR,2.485444216373193,0.4803145445464887,7.958953729468149,14.62,34.22563021089666,v2_team_first,False,backup,listed,2.0,2026,0.9418897285598136
00-0041048,Ted Hurst,WR,TB,2.480278102585763,1.2990115524969998,10.330485479774996,15.0,36.00136521642223,rookie_rule,True,depth,listed,4.0,2026,0.9676701221229922
00-0036415,Van Jefferson,WR,WAS,2.467308518491224,0.465587526654076,10.317515895680458,14.65,33.90711304581108,v2_team_first,False,depth,listed,7.0,2026,0.9380580859073223
00-0041044,Zachariah Branch,WR,ATL,2.4581504773382936,1.5169648063390184,10.308357854527529,15.0,34.517853664417395,rookie_rule,True,depth,listed,4.0,2026,0.9361470200905851
00-0041529,Kevin Coleman,WR,MIA,2.439185953676321,1.6326834581838514,10.289393330865556,15.0,34.324757911305575,rookie_rule,True,depth,listed,6.0,2026,0.9381479057134227
00-0036637,Noah Gray,TE,KC,2.428891721028381,0.4449262596014611,7.902401234123338,14.9,33.91214397576307,v2_team_first,False,backup,listed,2.0,2026,0.9370458128951368
00-0038608,Kayshon Boutte,WR,NE,2.4167544792813667,0.3036487877688452,10.2669618564706,14.1,32.246764879793666,v2_team_first,False,depth,listed,4.0,2026,0.946312346169255
00-0037509,Sincere McCormick,RB,SF,2.4050082727589484,0.148754292058329,9.83725247929441,8.53,20.238382080592327,v2_team_first,True,depth,listed,5.0,2026,0.986529746523043
00-0035359,David Sills,WR,TB,2.4012216377142224,0.4205454809678279,10.251429014903456,11.1,25.79188926328694,v2_team_first,True,depth,listed,7.0,2026,0.9676714514096373
00-0035249,Josh Oliver,TE,MIN,2.3904761950665274,0.3203579747962419,7.863985708161485,13.55,30.319882309634004,v2_team_first,True,backup,listed,2.0,2026,0.9360602273998478
00-0039451,Isaiah Williams,WR,NYJ,2.376609612536168,0.3889639130538836,10.226816989725402,13.89,31.207858804755322,v2_team_first,True,depth,listed,4.0,2026,0.945374486076184
00-0039386,Bub Means,WR,NO,2.3751508231835534,0.4936412586500013,10.225358200372789,8.53,18.95741499900103,v2_team_first,True,depth,listed,9.0,2026,0.9357048778586411
00-0039405,Jawhar Jordan,RB,HOU,2.3722583148419867,0.2035302800634286,9.804502521377447,10.87,25.22170108068025,v2_team_first,True,depth,listed,3.0,2026,0.9780990850609137
00-0041356,Luke Wysong,WR,MIN,2.3634762375079323,1.487824271313667,10.213683614697167,15.0,33.184791666244,rookie_rule,True,,,,2026,0.9360447163830823
00-0038809,Ben Sims,TE,MIA,2.356960975134053,0.5956747353470642,7.830470488229009,9.3,20.56384992273726,v2_team_first,True,,,,2026,0.9381430926038492
00-0039359,Cade Stover,TE,HOU,2.356602484598728,0.474000579146704,7.830111997693685,12.0,26.46615063308083,v2_team_first,True,depth,listed,3.0,2026,0.9358865430935338
00-0039391,Kimani Vidal,RB,LAC,2.348246134955556,0.1940957497543312,9.780490341491015,13.42,30.948210729194884,v2_team_first,True,depth,listed,3.0,2026,0.9820631455337964
00-0037570,Dennis Houston,WR,TB,2.328545793056494,0.4101934688959486,10.178753170245727,7.5,16.899479569759325,v2_team_first,True,depth,listed,8.0,2026,0.9676700150598709
00-0041516,Romello Brinson,WR,DAL,2.319858370585563,1.1288766161947246,10.170065747774798,15.0,32.48871298372779,rookie_rule,True,,,,2026,0.9336407025436126
00-0034272,Marquez Valdes-Scantling,WR,DAL,2.302392954591733,0.346802399121182,10.152600331780969,12.95,27.837423021902154,v2_team_first,True,depth,listed,5.0,2026,0.9336407805940383
00-0040669,Isaac TeSlaa,WR,DET,2.2992739615040336,0.3088033031284967,10.149481338693269,14.62,32.50144223566998,v2_team_first,False,depth,listed,3.0,2026,0.9668621058182729
00-0041042,Malachi Fields,WR,NYG,2.284164406952144,1.669567235317185,10.13437178414138,15.0,32.025529123038886,rookie_rule,True,depth,listed,5.0,2026,0.9347117345717362
00-0040739,Elijah Arroyo,TE,SEA,2.268956890931357,0.3419449566277209,7.742466404026314,14.25,30.868521737816963,v2_team_first,False,backup,listed,2.0,2026,0.9547171479698967
00-0039373,Audric Estimé,RB,NO,2.264334424229151,0.2946231884272575,9.696578630764613,11.53,25.349331408825755,v2_team_first,True,depth,listed,5.0,2026,0.9709494786108425
00-0037837,Calvin Austin III,WR,NYG,2.259262349242907,0.5197567558215905,10.109469726432142,15.05,31.782627408770775,v2_team_first,False,depth,listed,3.0,2026,0.9347309693096455
00-0041013,Emmett Johnson,RB,KC,2.2342498321843807,1.9094908386215144,9.666494038719842,15.0,32.48790480440998,rookie_rule,True,depth,listed,3.0,2026,0.969390391841937
00-0036955,Terrace Marshall Jr.,WR,MIA,2.232677967459489,0.5285328187313633,10.082885344648725,8.65,18.118103274921605,v2_team_first,True,depth,listed,8.0,2026,0.9381462278991829
00-0040466,Raheim Sanders,RB,CLE,2.2158555061807843,0.1022934639008104,9.648099712716244,10.87,23.722783110352996,v2_team_first,True,depth,listed,3.0,2026,0.9849057141654741
00-0035644,Noah Fant,TE,NO,2.1939901038908323,0.5033363732655272,7.667499616985788,14.25,29.253158274996608,v2_team_first,False,backup,listed,2.0,2026,0.9356711357266034
00-0038104,Tyquan Thornton,WR,KC,2.186683715025892,0.3794279531791091,10.036891092215123,12.15,24.896887674132003,v2_team_first,True,depth,listed,3.0,2026,0.937093253798465
00-0040729,Jack Bech,WR,LV,2.1866325012529746,0.420940767264507,10.03683987844221,14.62,29.948664334025278,v2_team_first,False,depth,listed,3.0,2026,0.9368159722749484
00-0031235,Odell Beckham Jr.,WR,NYG,2.1783825941846,0.5049102680749304,10.028589971373831,9.4,19.1398370864621,v2_team_first,True,depth,listed,6.0,2026,0.934708570925156
00-0040737,Terrance Ferguson,TE,LA,2.151247463935805,0.3603537296511565,7.624756977030761,13.5,27.90992613811445,v2_team_first,True,depth,listed,3.0,2026,0.9610246941903283
00-0041496,Jonah Coleman,RB,DEN,2.145982898724106,2.0728393579272004,9.578227105259568,15.0,31.53176081812609,rookie_rule,True,depth,listed,3.0,2026,0.9795592449151793
00-0039912,Ben Sinnott,TE,WAS,2.1453772408719374,0.4529216069350165,7.618886753966894,11.84,23.82788487214614,v2_team_first,True,depth,listed,3.0,2026,0.9380589287624612
00-0040879,Matthew Hibner,TE,BAL,2.125839101170575,1.30615611115262,7.599348614265532,15.0,29.868548826798364,rookie_rule,True,depth,listed,3.0,2026,0.936682643270964
00-0041376,Gregory Desrosiers,RB,LAC,2.1254249869206627,1.6767049704384656,9.557669193456125,15.0,31.07504416771933,rookie_rule,True,,,,2026,0.9747084107554154
00-0040202,Devin Neal,RB,NO,2.111876661085341,0.2983367469406514,9.5441208676208,12.75,26.104279524358244,v2_team_first,True,depth,listed,4.0,2026,0.9694668775999843
00-0038839,Mitchell Tinsley,WR,CIN,2.10779293471413,0.3151013673065155,9.958000311903364,12.38,24.38803267713997,v2_team_first,True,depth,listed,5.0,2026,0.9346051700809573
00-0037157,Bam Knight,RB,ARI,2.1049419303876467,0.1478240200740516,9.537186136923108,11.2,23.06295603065805,v2_team_first,True,depth,listed,5.0,2026,0.9782657055808207
00-0041067,Bryce Lance,WR,NO,2.093607624533426,1.4285503218643787,9.94381500172266,15.0,29.38488226031323,rookie_rule,True,depth,listed,4.0,2026,0.9357016700415021
00-0041022,Jonathan Brady,WR,LV,2.0920126507524235,1.4569599427912585,9.94222002794166,15.0,29.39751018586,rookie_rule,True,,,,2026,0.936817476551006
00-0038115,Daniel Bellinger,TE,TEN,2.078690921101345,0.3634448013303868,7.552200434196301,13.9,27.641264062515123,v2_team_first,True,backup,listed,2.0,2026,0.9566502302943533
00-0036988,Josh Palmer,WR,BUF,2.070431013184761,0.329464707021253,9.920638390373997,13.85,27.2743003143521,v2_team_first,True,depth,listed,4.0,2026,0.9511370087013408
