player_id,team,position,team_changed,roster_status,projected_games,projected_games_raw,nfl_depth_rank,status_override_applied,stat,source,low_confidence,pred_pg,pred_pg_low,pred_pg_high,interval_low_n_flag,team_passing_yards_pg_pred,team_pass_attempts_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,depth_rank,role,formation_role,depth_chart_status,role_discount_factor,role_discount_applied,season,receiving_share_capped,receiving_share_normalized,elite_correction_pg,rookie_tier,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_availability_cell_n,rookie_availability_fallback_used,rookie_id_unresolved,replacement_cell_thin,projected_volume_games,pred_season,pred_season_low,pred_season_high,display_name
00-0041194,ATL,QB,False,,0.5882352941176471,0.5882352941176471,3.0,False,interceptions,rookie_rule,True,0.492063492063492,0.0,1.2,True,,,,,,,,,deep_bench,,deep_bench_discounted,1.0,False,2026,,,,udfa,no_data,,off_chart,1.0,102.0,False,False,,0.5882352941176471,0.2894491129785247,0.0,0.7058823529411765,Jack Strand
00-0041194,ATL,QB,False,,0.5882352941176471,0.5882352941176471,3.0,False,passing_tds,rookie_rule,True,0.3231481481481481,0.0,0.8533333333333333,True,,,,,,,,,deep_bench,,deep_bench_discounted,1.0,False,2026,,,,udfa,no_data,,off_chart,1.0,102.0,False,False,,0.5882352941176471,0.22360938772880556,0.0,0.5904825551027714,Jack Strand
00-0041194,ATL,QB,False,,0.5882352941176471,0.5882352941176471,3.0,False,passing_yards,rookie_rule,True,78.33103174603175,0.0,163.48000000000002,True,,,,,,,,,deep_bench,,deep_bench_discounted,1.0,False,2026,,,,udfa,no_data,,off_chart,1.0,102.0,False,False,,0.5882352941176471,43.66936619765164,0.0,91.13971598304342,Jack Strand
00-0041194,ATL,QB,False,,0.5882352941176471,0.5882352941176471,3.0,False,rushing_tds,rookie_rule,True,0.0674074074074074,0.0,0.2844444444444444,True,,,,,,,,,deep_bench,,deep_bench_discounted,1.0,False,2026,,,,udfa,no_data,,off_chart,1.0,102.0,False,False,,0.5882352941176471,0.0396514161220043,0.0,0.1673202614379084,Jack Strand
00-0041194,ATL,QB,False,,0.5882352941176471,0.5882352941176471,3.0,False,rushing_yards,rookie_rule,True,6.706349206349207,0.0,17.599999999999994,True,,,,,,,,,deep_bench,,deep_bench_discounted,1.0,False,2026,,,,udfa,no_data,,off_chart,1.0,102.0,False,False,,0.5882352941176471,3.9449112978524745,0.0,10.352941176470583,Jack Strand
00-0034796,BAL,QB,False,ACT,13.3877954160184,13.3877954160184,1.0,False,attempts,veteran_model,False,22.333715513139094,10.619546530223218,36.3661934575733,False,213.64210242557775,31.3716833460928,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,1.0,starter,,curated,1.0,False,2026,,,,,,,,,,,,,13.3877954160184,302.71150543441803,143.93748838179263,492.9079159258089,Lamar Jackson
00-0034796,BAL,QB,False,ACT,13.3877954160184,13.3877954160184,1.0,False,carries,veteran_model,False,4.422580581350364,2.608220087370259,6.328917330313586,False,213.64210242557775,31.3716833460928,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,1.0,starter,,curated,1.0,False,2026,,,,,,,,,,,,,13.3877954160184,59.2086040339744,34.91831692966266,84.73025042313164,Lamar Jackson
00-0034796,BAL,QB,False,ACT,13.3877954160184,13.3877954160184,1.0,False,completions,veteran_model,False,13.06264483166653,4.930515363862376,21.24562678620132,False,213.64210242557775,31.3716833460928,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,1.0,starter,,curated,1.0,False,2026,,,,,,,,,,,,,13.3877954160184,190.31766529954353,71.83569521074551,309.54053638304583,Lamar Jackson
00-0034796,BAL,QB,False,ACT,13.3877954160184,13.3877954160184,1.0,False,interceptions,veteran_model,False,0.4966612462340904,0.0,0.9336399074441974,False,213.64210242557775,31.3716833460928,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,1.0,starter,,curated,1.0,False,2026,,,,,,,,,,,,,13.3877954160184,6.649199155646742,0.0,12.499380073093269,Lamar Jackson
00-0034796,BAL,QB,False,ACT,13.3877954160184,13.3877954160184,1.0,False,passing_tds,veteran_model,False,1.1693004410553465,0.5401644450091218,1.893608294494591,False,213.64210242557775,31.3716833460928,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,1.0,starter,,curated,1.0,False,2026,,,,,,,,,,,,,13.3877954160184,15.992908373067081,7.388007540322664,25.8995061363347,Lamar Jackson
00-0034796,BAL,QB,False,ACT,13.3877954160184,13.3877954160184,1.0,False,passing_yards,veteran_model,False,161.598796603169,78.11430390985936,254.3693116214517,False,213.64210242557775,31.3716833460928,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,1.0,starter,,curated,1.0,False,2026,,,,,,,,,,,,,13.3877954160184,2212.38366803847,1069.4312943106247,3482.467212076082,Lamar Jackson
00-0034796,BAL,QB,False,ACT,13.3877954160184,13.3877954160184,1.0,False,rushing_tds,veteran_model,False,0.1130676329087628,0.0,0.3352114367152712,False,213.64210242557775,31.3716833460928,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,1.0,starter,,curated,1.0,False,2026,,,,,,,,,,,,,13.3877954160184,1.5137263375559864,0.0,4.48774213585365,Lamar Jackson
00-0034796,BAL,QB,False,ACT,13.3877954160184,13.3877954160184,1.0,False,rushing_yards,veteran_model,False,26.67435986443961,16.12837540592972,37.925758473326816,False,213.64210242557775,31.3716833460928,28.058067379544,132.6208163798309,2025.0,BAL,canonical_source_team_frame,1.0,starter,,curated,1.0,False,2026,,,,,,,,,,,,,13.3877954160184,357.11087271836976,215.9233903273298,507.7422954382257,Lamar Jackson
