player_id,position,season,fantasy_pts,fantasy_pts_low_raw,fantasy_pts_low,fantasy_pts_high,fantasy_low_floor_applied,pg_attempts,pg_carries,pg_completions,pg_interceptions,pg_passing_tds,pg_passing_yards,pg_receiving_tds,pg_receiving_yards,pg_receptions,pg_rushing_tds,pg_rushing_yards,pg_targets,any_stat_low_n_flag,any_receiving_share_capped,any_receiving_share_normalized,display_name,team,source,low_confidence,rookie_tier,team_changed,roster_status,depth_rank,role,formation_role,depth_chart_status,projected_games,projected_games_raw,role_discount_factor,role_discount_applied,nfl_depth_rank,projected_volume_games,athletic_tier,target_depth_rank,rookie_depth_band,rookie_vacancy_scale,rookie_id_unresolved,rookie_availability_cell_n,rookie_availability_fallback_used,team_pass_attempts_pg_pred,team_passing_yards_pg_pred,team_carries_pg_pred,team_rushing_yards_pg_pred,team_anchor_source_season,team_anchor_lag_team,team_anchor_provenance,fantasy_pts_season,fantasy_pts_season_low,fantasy_pts_season_high,team_identity_scale
00-0033319,QB,2026,4.839016521035464,-1.0087308716792087,0.0,14.039844768510514,True,9.368794448223976,1.6019491657977332,6.088744965172246,0.0673867746294973,0.4721288423561607,49.84603138182053,,,,0.0809211508373418,6.059065405729434,,False,False,False,Nick Mullens,JAX,veteran_model,True,,False,ACT,2.0,backup,,curated,4.544126426925981,4.544126426925981,0.77,True,2.0,4.544126426925981,,,,,,,,34.281611997177656,230.8787037290612,27.439030345261777,117.85703830149006,2025.0,JAX,canonical_source_team_frame,19.677087113162187,0.0,53.13759784960327,0.8948562951475183
00-0039491,WR,2026,4.828890347882966,1.8487785398352874,1.8487785398352874,8.937644429970089,False,,,,,,,0.1614758898388158,28.25425843954661,2.069218329790819,,,3.861005742713339,False,False,False,Jalen Coker,CAR,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,13.329674456057097,13.329674456057097,1.0,False,2.0,13.329674456057097,,,,,,,,33.08175557965288,214.53923085029223,26.97977516063293,116.45258332427316,2025.0,CAR,canonical_source_team_frame,67.5477442289646,26.31571800321652,124.2941782305567,1.0494070161675146
00-0040162,RB,2026,4.815256114210448,1.0244795478717967,1.0244795478717967,11.223362247467868,False,,4.469003473596529,,,,,0.0572730392877837,11.030761965342425,1.9018883886856888,0.1018550943559985,18.06466921470668,2.053616529561941,False,False,False,Dylan Sampson,CLE,veteran_model,True,,False,ACT,2.0,committee,,curated,11.084217156133716,11.084217156133716,0.98,True,2.0,11.084217156133716,,,,,,,,33.8207695174603,210.10348431687345,26.544928262008405,109.302851392357,2025.0,CLE,canonical_source_team_frame,42.43125452359555,6.854992266971074,103.32122069789955,0.7949896146644699
00-0040170,WR,2026,4.763265729401475,1.7831539213537964,1.7831539213537964,8.872019811488599,False,,,,,,,0.1665742287652178,25.969082825844104,2.333824148451514,,,4.077803993851955,False,False,False,Elic Ayomanor,TEN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,6.0,6.601480431237152,0.86,True,5.0,6.0,,,,,,,,33.99018441127937,212.01753019527845,25.99058571793473,108.16497271051462,2025.0,TEN,canonical_source_team_frame,28.0263926938736,10.537445280114952,52.12138747936203,0.9806434732680499
00-0033526,RB,2026,4.756841962421474,0.49539563566597555,0.49539563566597555,11.164948095678893,False,,5.123277650685989,,,,,0.0240987021591309,5.824256522201464,0.8781374398126492,0.2247690788549895,22.421409042102795,1.1081736157457365,False,False,False,Samaje Perine,CIN,veteran_model,True,,False,ACT,2.0,committee,,curated,10.407524070928854,10.407524070928854,0.98,True,2.0,10.407524070928854,,,,,,,,35.761155714222895,238.6430156013012,25.12023465395161,107.36930606582474,2025.0,CIN,canonical_source_team_frame,53.00796397703223,5.286071556007604,125.85136117063928,1.0707176860568488
00-0040667,WR,2026,4.68657858098006,1.7064667729323824,1.7064667729323824,8.795332663067182,False,,,,,,,0.1632762021499799,26.247684362534944,2.1643058636533725,,,3.1127218080652805,False,False,False,Matthew Golden,GB,veteran_model,True,,False,ACT,1.0,starter,LWR,curated,12.828223441703674,12.828223441703674,0.97,True,3.0,12.828223441703674,,,,,,,,32.63743765242263,227.66151029204215,27.533819286041897,118.4027815738584,2025.0,GB,canonical_source_team_frame,67.37958822716254,24.24849676345577,126.97820994108518,1.1207427377434005
00-0041032,TE,2026,4.65245902356947,2.481883882099277,2.481883882099277,6.924426845997523,False,,,,,,,0.1529778391567344,26.296824529872197,2.2098190712836865,,,3.4194030131036617,True,False,False,Kenyon Sadiq,NYJ,rookie_rule,True,drafted,False,,2.0,backup,,rookie_path,15.272727272727272,15.272727272727272,1.0,False,1.0,15.272727272727272,above_median,1.0,rank_1,0.5982811500144616,False,3.0,True,,,,,,,,66.36792693120194,35.45461637177692,98.77152905230572,0.9340262865815185
00-0036679,QB,2026,4.624208543140707,-1.2528412891156673,0.0,14.216575227175975,True,14.592093232281016,1.2955055828310946,9.18270265072594,0.2631559929096062,0.3256274715859573,87.17019317140362,,,,0.0327645191730995,1.6461580072134674,,False,False,False,Shane Buechele,BUF,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,0.7769279864985157,0.7769279864985157,0.84,True,3.0,0.7769279864985157,,,,,,,,33.21002626467289,231.99810200162543,27.995140482336904,133.52540408900225,2025.0,BUF,canonical_source_team_frame,3.2399387904772805,0.10569307248736416,9.062759895738912,0.9018174361635334
00-0033881,TE,2026,4.601718435796823,2.5748683625553985,2.5748683625553985,7.377317402008,False,,,,,,,0.2121433432924849,21.221103491892364,2.4134960537053542,,,3.036402856006704,False,False,False,Evan Engram,DEN,veteran_model,False,,False,ACT,2.0,backup,,curated,14.640082909760176,14.640082909760176,1.0,False,1.0,14.640082909760176,,,,,,,,34.86578769636352,230.0781619883208,26.560893200255972,117.8845379552942,2025.0,DEN,canonical_source_team_frame,74.85481649246994,41.75473066554801,120.01489009784922,1.1111077369483102
00-0041489,WR,2026,4.5940292051813625,0.7234866666666666,0.7234866666666666,9.979275000000001,False,,,,,,,0.1679859410091187,25.933314728554336,1.985564172542433,,,3.220010703615084,False,False,False,Germie Bernard,PIT,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,6.0,7.888888888888889,1.0,False,4.0,6.0,below_median,,off_chart,1.0,False,9.0,False,,,,,,,,28.47629593690528,4.520050043275342,61.73966295066183,1.0330908034856916
00-0041042,WR,2026,4.5940292051813625,0.7234866666666666,0.7234866666666666,9.979275000000001,False,,,,,,,0.1679859410091187,25.933314728554336,1.985564172542433,,,3.220010703615084,False,False,False,Malachi Fields,NYG,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,6.0,7.888888888888889,1.0,False,5.0,6.0,below_median,,off_chart,1.0,False,9.0,False,,,,,,,,25.524267666196646,4.031342524941481,55.37898650896986,0.9259942462348438
00-0040705,WR,2026,4.559291443861323,1.7253803131148016,1.7253803131148016,8.668045525948445,False,,,,,,,0.1333783911143385,26.29596104531305,2.2588499852879727,,,3.632177591652342,False,False,False,Chimere Dike,TEN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,6.0,7.642792542691389,1.0,False,4.0,6.0,,,,,,,,33.99018441127937,212.01753019527845,25.99058571793473,108.16497271051462,2025.0,TEN,canonical_source_team_frame,26.84822805759289,10.2031405931737,50.94322284308133,0.9814473874641796
00-0040398,QB,2026,4.545276872795506,-1.8627745065340129,0.0,14.60014875512536,True,9.66910321604949,2.0617942137795526,5.259942661049721,0.4944085920568993,0.3742321616533253,61.62085761489836,,,,0.131068475370098,7.859202534794807,,False,False,False,Brady Cook,NYJ,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,3.3277645760124552,3.3277645760124552,0.84,True,3.0,3.3277645760124552,,,,,,,,32.40798584142275,201.1286429616928,27.4687300259872,119.28333380861694,2025.0,NYJ,canonical_source_team_frame,16.042857948550754,0.0,44.86639429557013,1.0606419509883693
00-0041194,QB,2026,4.516786243386243,-2.4,0.0,13.419200000000002,True,13.533121693121693,1.9857936507936509,7.756507936507936,0.492063492063492,0.3231481481481481,78.33103174603175,,,,0.0674074074074074,6.706349206349207,,True,False,False,Jack Strand,ATL,rookie_rule,True,udfa,False,,,deep_bench,,deep_bench_discounted,0.5882352941176471,0.5882352941176471,1.0,False,3.0,0.5882352941176471,no_data,,off_chart,1.0,False,102.0,False,,,,,,,,2.6947135993815117,0.0,6.634969840124979,1.014219595991812
00-0041156,QB,2026,4.516786243386243,-2.4,0.0,13.419200000000002,True,13.533121693121693,1.9857936507936509,7.756507936507936,0.492063492063492,0.3231481481481481,78.33103174603175,,,,0.0674074074074074,6.706349206349207,,True,False,False,Mark Gronowski,MIA,rookie_rule,True,udfa,False,,,deep_bench,,deep_bench_discounted,0.5882352941176471,0.5882352941176471,1.0,False,4.0,0.5882352941176471,no_data,,off_chart,1.0,False,102.0,False,,,,,,,,4.02503784094462,0.0,9.573051252271053,1.514918785369832
00-0040996,QB,2026,4.516786243386243,-2.4,0.0,13.419200000000002,True,13.533121693121693,1.9857936507936509,7.756507936507936,0.492063492063492,0.3231481481481481,78.33103174603175,,,,0.0674074074074074,6.706349206349207,,True,False,False,Jacob Clark,LV,rookie_rule,True,udfa,False,,,deep_bench,,deep_bench_discounted,0.5882352941176471,0.5882352941176471,1.0,False,4.0,0.5882352941176471,no_data,,off_chart,1.0,False,102.0,False,,,,,,,,2.238419443254335,0.0,5.606153999858456,0.8424824307557931
00-0033921,WR,2026,4.462669072101551,1.6550701163708994,1.6550701163708994,8.571423154188675,False,,,,,,,0.1289930286116938,23.58260846081904,2.66090010869897,,,4.468452300503901,False,False,False,Chris Godwin Jr.,TB,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,13.286021626508075,13.286021626508075,1.0,False,2.0,13.286021626508075,,,,,,,,33.5451456097649,223.7139473344186,27.71485631665953,117.7146256375168,2025.0,TB,canonical_source_team_frame,63.04165699167974,23.549663240557887,120.61866992459125,1.0632563413662566
00-0041013,RB,2026,4.461834356024882,0.11070000000000009,0.11070000000000009,10.700128361344541,False,,5.375578854607302,,,,,0.0448528195526749,7.810019662353077,1.0383969685088297,0.1286570758075097,21.205745333740516,1.3626268309800134,False,False,False,Emmett Johnson,KC,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,4.142857142857143,4.142857142857143,1.0,False,2.0,4.142857142857143,above_median,,off_chart,1.0,False,42.0,False,,,,,,,,20.33398025838321,0.4586142857142861,48.70130113921387,1.1000413147803791
00-0033869,QB,2026,4.455602338821994,-1.6475577487006245,0.0,14.295257463318462,True,12.443825681191012,1.3102781858947912,8.408687519610867,0.3868002131402053,0.4164466147043754,79.48039875090804,,,,0.0062713502665058,3.4657225464954746,,False,False,False,Mitchell Trubisky,TEN,veteran_model,True,,True,ACT,2.0,backup,,curated,4.759312384126819,4.759312384126819,0.77,True,2.0,4.759312384126819,,,,,,,,33.99018441127937,212.01753019527845,25.99058571793473,108.16497271051462,2025.0,TEN,canonical_source_team_frame,21.743551358348775,0.0,61.53940328425467,1.025368199081996
00-0039405,RB,2026,4.439950436376991,0.5427202301014763,0.5427202301014763,10.848056569634412,False,,5.698923215159631,,,,,0.0276034835584768,4.419236083316697,0.5688497383596661,0.1790983479341562,24.733909699096905,0.7678010172805646,False,False,False,Jawhar Jordan,HOU,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,2.635070606445051,2.635070606445051,0.73,True,3.0,2.635070606445051,,,,,,,,34.321125448974,230.7196594149492,27.0161290584345,113.89625214465636,2025.0,HOU,canonical_source_team_frame,11.955805837047478,1.430106125863495,29.499881797061914,1.0219001780242225
00-0033949,QB,2026,4.40703977728095,-1.1888124935075473,0.0,13.78794964658434,True,9.44068072789141,1.4892612512367214,5.433386984735953,0.1574275855436666,0.3832950505397438,54.59093523246565,,,,0.1059381843303552,3.694482309285507,,False,False,False,Joshua Dobbs,DET,veteran_model,False,,True,,2.0,backup,,curated,4.539433751357378,4.539433751357378,1.0,False,,4.539433751357378,,,,,,,,33.92979712201368,246.18859977155995,26.79038838236451,118.19015619651694,2025.0,DET,canonical_source_team_frame,20.520175510435987,0.0,58.611526901817086,1.0257284896441627
00-0039880,WR,2026,4.376774267300846,1.3966624592531671,1.3966624592531671,8.485528349387968,False,,,,,,,0.1823503749005853,20.54766891497685,2.4558102527992967,,,3.761134765594621,False,False,False,Malik Washington,MIA,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,14.318723541454712,14.318723541454712,1.0,False,1.0,14.318723541454712,,,,,,,,32.35681053457549,214.6121451327766,26.7390775924456,118.26868781082813,2025.0,MIA,canonical_source_team_frame,40.541638955764235,12.88297774540688,78.68882753612922,0.64690848767557
00-0036924,RB,2026,4.363562298642341,0.38012505868332236,0.38012505868332236,10.771668431899759,False,,3.7805869210141663,,,,,0.0153400523425947,8.684883942499187,1.0823550148773875,0.1732442529359454,18.223905652824875,1.264937526266642,False,False,False,Michael Carter,TEN,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,4.211347799121822,4.211347799121822,0.7,True,4.0,4.211347799121822,,,,,,,,33.99018441127937,212.01753019527845,25.99058571793473,108.16497271051462,2025.0,TEN,canonical_source_team_frame,18.27656521543192,1.577855880574147,45.07335214297818,0.9945629807484379
00-0040202,RB,2026,4.354717758643487,0.3521942123383075,0.3521942123383075,10.762823891900904,False,,4.56425885855221,,,,,0.0447581411444148,6.116113235258345,0.9602884430442792,0.1320018652585708,22.02402175177599,1.1546669582639302,False,False,False,Devin Neal,NO,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,3.6513305047261033,3.6513305047261033,0.73,True,3.0,3.6513305047261033,,,,,,,,34.20105181449663,231.16042627321303,26.953986866698717,109.11968596923658,2025.0,NO,canonical_source_team_frame,16.095019908380202,1.3034994241619078,39.733375116486506,1.0122326938187003
00-0033555,WR,2026,4.34598796653619,1.4243202261778753,1.4243202261778753,8.454742048623313,False,,,,,,,0.1480044927163041,25.43393204904132,1.8291356106684655,,,3.20033772598761,False,False,False,Mack Hollins,NE,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,3.73694387865388,3.73694387865388,1.0,False,4.0,3.73694387865388,,,,,,,,33.746856976402874,243.7564166874116,26.990735238510595,121.6874228230549,2025.0,NE,canonical_source_team_frame,15.429718650486706,5.009794473670198,30.10667367248714,0.9500641091705877
00-0039342,WR,2026,4.344504222467773,1.3643924144200945,1.3643924144200945,8.453258304554895,False,,,,,,,0.1669220214214042,23.563575613437063,1.973229065191282,,,3.204077037242667,False,False,False,Xavier Legette,CAR,veteran_model,True,,False,ACT,2.0,starter,RWR,curated,13.375812826017029,13.375812826017029,0.97,True,3.0,13.375812826017029,,,,,,,,33.08175557965288,214.53923085029223,26.97977516063293,116.45258332427316,2025.0,CAR,canonical_source_team_frame,60.768248686691045,19.39350491097783,117.71110068592469,1.045722166160234
00-0040494,QB,2026,4.278267719263074,-1.757371011612434,0.0,14.227736106671347,True,16.354639716544455,1.3128815798982918,9.864958733465787,0.44170684459611,0.3328156075794616,78.86315171045587,,,,0.0312347087443179,4.884846572533051,,False,False,False,Max Brosmer,MIN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,1.920226417080566,1.920226417080566,0.84,True,4.0,1.920226417080566,,,,,,,,33.317960572598906,212.14905129671848,25.98644569135896,113.34466242181308,2025.0,MIN,canonical_source_team_frame,9.168266413790938,0.0,26.382402178888245,1.1160067639425737
00-0040134,WR,2026,4.249270332005209,1.2941209592445528,1.2941209592445528,8.35802441409233,False,,,,,,,0.1535847647833611,23.304760536368576,1.9945713793363695,,,3.0221925049294227,False,False,False,Pat Bryant,DEN,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,4.4434580309464895,4.4434580309464895,1.0,False,4.0,4.4434580309464895,,,,,,,,34.86578769636352,230.0781619883208,26.560893200255972,117.8845379552942,2025.0,DEN,canonical_source_team_frame,20.908082173811046,6.314024829227543,41.219813531392596,1.1073343054170512
00-0040021,RB,2026,4.244717569971439,0.3373606059470392,0.3373606059470392,10.652823703228858,False,,3.704420426389261,,,,,0.0239148196128712,7.390932964613186,1.0556784721451324,0.133942743922278,20.30639656226659,1.305769050520347,False,False,False,Phil Mafah,DAL,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,2.323708042439213,2.323708042439213,0.7,True,4.0,2.323708042439213,,,,,,,,34.848900159202955,250.0561914085082,26.916637322594877,120.71500490898477,2025.0,DAL,canonical_source_team_frame,9.990591041086706,0.8057723350913488,25.109754766712037,1.012886590710077
00-0041568,QB,2026,4.226931764150883,2.1841176470588235,2.1841176470588235,6.961291893988364,False,8.81341358804594,1.2711163999399293,5.394780652354181,0.207253930709813,0.3175301740742918,59.04928610605081,,,,0.0636866809660927,6.272273992347522,,False,False,False,Ty Simpson,LA,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,6.0,11.457142857142856,1.0,False,2.0,6.0,no_data,,off_chart,0.3,False,4.0,True,,,,,,,,23.245085496222877,13.928565805129573,36.3846703624594,0.916546831650925
00-0039410,WR,2026,4.219283185631058,1.384203417383763,1.384203417383763,8.32803726771818,False,,,,,,,0.1335731640311341,24.50604162320007,1.9344800782484917,,,2.6656294857838474,False,False,False,Ryan Flournoy,DAL,veteran_model,True,,False,ACT,3.0,starter,SWR,curated,14.404125532462054,14.404125532462054,0.97,True,3.0,14.404125532462054,,,,,,,,34.848900159202955,250.0561914085082,26.916637322594877,120.71500490898477,2025.0,DAL,canonical_source_team_frame,63.08512647472218,20.475313126851233,124.99604152173113,1.038009684802605
00-0039398,QB,2026,4.212464165438427,-1.4362789004211414,0.0,13.849388331008722,True,11.816262280378636,2.3369202641424653,6.427871358927699,0.2854347336771187,0.2150206761312841,65.28007423103182,,,,0.0414836039703262,10.631463352042989,,False,False,False,Joe Milton III,DAL,veteran_model,True,,False,ACT,2.0,backup,,curated,3.3195039224406218,3.3195039224406218,0.77,True,2.0,3.3195039224406218,,,,,,,,34.848900159202955,250.0561914085082,26.916637322594877,120.71500490898477,2025.0,DAL,canonical_source_team_frame,13.641194977790123,0.02837475223690101,39.93066955362497,0.9755353489613466
00-0038619,WR,2026,4.182689391366506,1.2576836184277635,1.2576836184277635,8.29144347345363,False,,,,,,,0.1485608314797088,23.75606417855276,1.8314359692659543,,,2.665699033172922,False,False,False,Andrei Iosivas,CIN,veteran_model,True,,False,ACT,3.0,starter,SWR,curated,13.923309398585983,13.923309398585983,0.97,True,3.0,13.923309398585983,,,,,,,,35.761155714222895,238.6430156013012,25.12023465395161,107.36930606582474,2025.0,CIN,canonical_source_team_frame,74.42134723125352,22.602039847358178,147.0198096800778,1.2779075584062056
00-0040586,RB,2026,4.182405694332301,0.0594583593710138,0.0594583593710138,10.590511827589719,False,,5.121495796388397,,,,,0.0147700708433388,6.335326300814741,0.6772421740053387,0.1891959474397161,19.864558675498277,0.723304796855356,False,False,False,Jaydon Blue,DAL,veteran_model,True,,False,ACT,2.0,committee,,curated,11.276646487027415,11.276646487027415,0.98,True,2.0,11.276646487027415,,,,,,,,34.848900159202955,250.0561914085082,26.916637322594877,120.71500490898477,2025.0,DAL,canonical_source_team_frame,47.58289251741523,0.671108896719067,120.95418589831561,1.008892086972077
00-0036309,WR,2026,4.14791063780501,1.1798817138129376,1.1798817138129376,8.256664719892132,False,,,,,,,0.1557313566552638,23.791881442735875,1.6686687071996795,,,3.257597553286903,False,False,False,Darnell Mooney,NYG,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,3.799938385701503,3.799938385701503,0.97,True,3.0,3.799938385701503,,,,,,,,33.24318823444577,223.72200991226288,27.969267844990632,122.67699998352342,2025.0,NYG,canonical_source_team_frame,14.60645367271092,4.201057880701972,29.014369571501724,0.9266993094309235
00-0041096,RB,2026,4.131328107430445,0.10250000000000004,0.10250000000000004,9.907526260504204,False,,4.977387828340095,,,,,0.0415303884746989,7.23149968736396,0.9614786745452126,0.1191269220439905,19.634949383093065,1.261691510166679,False,False,False,Kaytron Allen,WAS,rookie_rule,True,drafted,False,,,deep_bench,,deep_bench_discounted,4.142857142857143,4.142857142857143,1.0,False,3.0,4.142857142857143,no_data,,off_chart,1.0,False,42.0,False,,,,,,,,16.86708390829503,0.4246428571428574,40.37832383466693,0.9854857748988745
00-0027973,QB,2026,4.126766913154422,-1.5259825186925013,0.0,13.844846807642767,True,12.7956818663732,1.0727537675933203,8.551551338605528,0.3260125981361437,0.4536133517629658,67.35910237873544,,,,0.0068375950392384,2.2894903698999807,,False,False,False,Andy Dalton,PHI,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,2.250244565778556,2.250244565778556,0.77,True,2.0,2.250244565778556,,,,,,,,32.80438240429993,217.8739687342708,27.51020727894377,118.95507060419128,2025.0,PHI,canonical_source_team_frame,8.36642815968891,0.0,25.476407343006404,0.9009494505959457
00-0040388,WR,2026,4.125082564044302,1.2240363073603886,1.2240363073603886,8.233836646131426,False,,,,,,,0.1445675787705707,23.801473314924767,1.755059519856803,,,2.8874247241543287,False,False,False,Jakobie Keeney-James,GB,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,3.7963074143878055,3.7963074143878055,0.79,True,,3.7963074143878055,,,,,,,,32.63743765242263,227.66151029204215,27.533819286041897,118.4027815738584,2025.0,GB,canonical_source_team_frame,17.560334369863476,5.149321366354788,35.197592601920775,1.1213437391273056
00-0040648,WR,2026,4.089387146795958,1.1401426190231847,1.1401426190231847,8.198141228883081,False,,,,,,,0.1526006239520473,22.29780858345153,1.8880050894770424,,,2.9635850382635,False,False,False,Tory Horton,SEA,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,4.73767073374527,4.73767073374527,1.0,False,4.0,4.73767073374527,,,,,,,,32.225845759159824,233.1409897885389,27.9379864119506,119.71889503194852,2025.0,SEA,canonical_source_team_frame,18.778173647495056,5.131016880037439,37.857886806388635,0.9692375899017331
00-0039146,WR,2026,4.072051510061503,1.42506727489466,1.42506727489466,8.180805592148626,False,,,,,,,0.1022239085177255,24.220474627076158,2.0733211924950687,,,3.178974091362716,False,False,False,Jayden Reed,GB,veteran_model,False,,False,ACT,3.0,starter,SWR,curated,12.845079818025354,12.845079818025354,1.0,False,2.0,12.845079818025354,,,,,,,,32.63743765242263,227.66151029204215,27.533819286041897,118.4027815738584,2025.0,GB,canonical_source_team_frame,58.39846085939752,20.242265112661485,118.0753955837248,1.1164809845756376
00-0038104,WR,2026,4.0702255185282965,1.0901137104806191,1.0901137104806191,8.17897960061542,False,,,,,,,0.1686097115442787,23.12168896334209,1.492796705856831,,,2.898990422453826,False,False,False,Tyquan Thornton,KC,veteran_model,True,,False,ACT,2.0,starter,RWR,curated,13.143340437420914,13.143340437420914,0.97,True,3.0,13.143340437420914,,,,,,,,35.16438169616012,230.57945355267083,25.927946034942902,113.12705785543976,2025.0,KC,canonical_source_team_frame,68.93630029773357,18.666016452114064,138.23011502902747,1.2886166601333666
00-0037291,WR,2026,4.029571296939764,1.0494594888920863,1.0494594888920863,8.138325379026886,False,,,,,,,0.1776997822515037,20.81402513722858,1.7639401794157683,,,2.9699015265104696,False,False,False,Jalen Nailor,LV,veteran_model,False,,True,ACT,2.0,starter,RWR,curated,15.385119074036472,15.385119074036472,1.0,False,2.0,15.385119074036472,,,,,,,,33.852695887179124,214.57281927994063,25.407262691012978,101.26520419334778,2025.0,LV,canonical_source_team_frame,74.12612139938467,19.931502050981265,148.4504820691906,1.1956706543171371
00-0033908,WR,2026,3.9870552517711477,1.0765054104256488,1.0765054104256488,8.09580933385827,False,,,,,,,0.1461515095475014,21.605074654887837,1.8992774579947105,,,2.946449642092208,False,False,False,Cooper Kupp,SEA,veteran_model,True,,False,ACT,3.0,starter,SWR,curated,13.31954995758473,13.31954995758473,0.97,True,3.0,13.31954995758473,,,,,,,,32.225845759159824,233.1409897885389,27.9379864119506,119.71889503194852,2025.0,SEA,canonical_source_team_frame,51.44805015812749,13.61429362304958,105.08900726097998,0.968784350757231
00-0039373,RB,2026,3.948914958877719,0.016078369127276802,0.016078369127276802,10.357021092135138,False,,4.13814046783591,,,,,0.0477309936046575,6.407264250429509,0.8097855741792324,0.1333305431162058,18.16926526419972,1.0458324231406215,False,False,False,Audric Estimé,NO,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,3.0464371501378325,3.0464371501378325,0.7,True,6.0,3.0464371501378325,,,,,,,,34.20105181449663,231.16042627321303,26.953986866698717,109.11968596923658,2025.0,NO,canonical_source_team_frame,12.181700485470547,0.05183271562282316,31.90403550305369,1.0125999770965612
00-0038618,WR,2026,3.9386052081457126,1.161584925752919,1.161584925752919,8.047359290232835,False,,,,,,,0.1238965830553839,23.567186182339118,1.6770141831589946,,,2.590744567572991,False,False,False,Xavier Hutchinson,HOU,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,4.078943832504521,4.078943832504521,1.0,False,4.0,4.078943832504521,,,,,,,,34.321125448974,230.7196594149492,27.0161290584345,113.89625214465636,2025.0,HOU,canonical_source_team_frame,17.90412471814925,5.23720043311687,36.74637945972377,1.1144559789745476
00-0035662,WR,2026,3.861400966397709,1.133676109837899,1.133676109837899,7.970155048484831,False,,,,,,,0.1156806787498868,22.6838034220737,1.7978731033820368,,,3.15535042989487,False,False,False,Marquise Brown,PHI,veteran_model,True,,True,ACT,,deep_bench,,deep_bench_discounted,4.446436976875052,4.446436976875052,1.0,False,4.0,4.446436976875052,,,,,,,,32.80438240429993,217.8739687342708,27.51020727894377,118.95507060419128,2025.0,PHI,canonical_source_team_frame,19.17936067969147,5.682133418799052,39.403377768423425,1.1170615012090046
00-0037157,RB,2026,3.845520212000584,0.10465666988055786,0.10465666988055786,10.253626345258004,False,,4.528820048912055,,,,,0.0290471849808269,5.781640763527912,1.0086762288675497,0.1484657858566796,16.97940196188979,1.274846506421074,False,False,False,Bam Knight,ARI,veteran_model,True,,False,ACT,,deep_bench,,deep_bench_discounted,4.471450767427213,4.471450767427213,0.7,True,5.0,4.471450767427213,,,,,,,,36.21396386313722,240.76907152016224,24.98965667674017,107.79270996792926,2025.0,ARI,canonical_source_team_frame,17.51801453172785,0.49712276970165953,46.62382766720654,1.0187821581094179
00-0038393,WR,2026,3.8268654565694407,1.006242502972925,1.006242502972925,7.935619538656563,False,,,,,,,0.131163694922671,21.53781275171798,1.7722040237232333,,,2.7591422698417327,False,False,False,Dontayvion Wicks,PHI,veteran_model,True,,True,ACT,2.0,starter,RWR,curated,12.84770040954774,12.84770040954774,0.97,True,3.0,12.84770040954774,,,,,,,,32.80438240429993,217.8739687342708,27.51020727894377,118.95507060419128,2025.0,PHI,canonical_source_team_frame,54.852774171845056,14.578126519992804,113.28880148650894,1.1156552210805326
00-0034771,QB,2026,3.7741093051754,-1.645046654275593,0.0,13.611253335246836,True,14.432427493834966,1.245559212952589,9.397705756685513,0.3855446659276896,0.2754461342633789,73.98502607904794,,,,0.021937748629719,3.523865650370324,,False,False,False,Mason Rudolph,PIT,veteran_model,True,,False,ACT,2.0,backup,,curated,4.468939431242268,4.468939431242268,0.77,True,2.0,4.468939431242268,,,,,,,,33.52835881566065,220.6188474788981,26.553754211808798,113.31380639380768,2025.0,PIT,canonical_source_team_frame,16.518928905754358,0.0,52.59697891231916,0.9794064087337235
00-0034837,WR,2026,3.769274893712693,0.9195469378575862,0.9195469378575862,7.878028975799815,False,,,,,,,0.1360145286324362,21.649505782304125,1.5764742873753266,,,2.952156943489654,False,False,False,Calvin Ridley,TEN,veteran_model,True,,False,ACT,1.0,starter,LWR,curated,11.18693921987065,11.18693921987065,0.97,True,3.0,11.18693921987065,,,,,,,,33.99018441127937,212.01753019527845,25.99058571793473,108.16497271051462,2025.0,TEN,canonical_source_team_frame,41.34273922088676,10.137926277890706,86.26761291561333,0.9804606262322011
