season,week,gsis_id,player_name,position,team,is_rookie,attempts,completions,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fantasy_points,floor,ceiling,pred_target_share,pred_carry_share,pred_dropback_share,depth_rank,is_out,is_doubtful,is_questionable,play_prob,injury_status,projected_games_estimate,pred_rookie_fp_pg,games_played_prior,veteran_weight,fantasy_points_veteran
2026,1,00-0038636,Kenny McIntosh,RB,SEA,0,0.0,0.0,0.0,0.0,0.0,2.7773578618070376,12.93884490570209,0.13827238147929033,0.29183374759753494,0.22434625036446262,1.8411084903704233,0.006062245489267841,2.568349351783063,0.0,9.669599351783068,0.00945169171884942,0.09351103704986699,0.0,5.0,false,false,false,1.0,,9.63,,,1.0,2.568349351783063
2026,1,00-0041231,Lincoln Pare,RB,IND,1,0.0,0.0,0.0,0.0,0.0,1.55759484541237,6.164542933575739,0.02595351905559308,0.5719604883453862,0.4539615993187494,3.813346589882777,0.011979133340412399,2.486131058133547,0.8067845920929131,9.587381058133552,0.01662751674226403,0.06043960153718514,0.0,,false,false,false,1.0,,15.0,3.5213204205906643,0.0,0.562,1.679346466040634
2026,1,00-0040888,Adam Randall,RB,BAL,1,0.0,0.0,0.0,0.0,0.0,1.5169207668241595,6.668848248552265,0.03684147401435642,0.595900333395923,0.48296855673188227,4.432651585264105,0.021097853834210676,2.4836518756521153,0.5428973684471936,9.584901875652118,0.019342368046060765,0.04985396313565106,0.0,,false,false,false,1.0,Injured Reserve,12.0,3.1802462159884692,0.0,0.562,1.9407545072049217
2026,1,00-0033955,Jeremy McNichols,RB,WAS,0,0.0,0.0,0.0,0.0,0.0,1.4728114069538643,6.121244357518495,0.02410056322496014,1.082914258653182,0.853884400117204,6.79604822877449,0.029698699673019927,2.468409236134383,0.0,9.569659236134388,0.035007452943661456,0.051918574532770025,0.0,,false,false,false,1.0,Injured Reserve,12.0,,,1.0,2.468409236134383
2026,1,00-0040886,Nicholas Singleton,RB,TEN,1,0.0,0.0,0.0,0.0,0.0,1.5187710752776276,6.12650157672774,0.02675409541472032,0.5340478581379937,0.42020753831082547,3.3941011772790923,0.007984455661492291,2.4568862994121337,0.8761871792433491,9.558136299412139,0.016034332396407693,0.05604935208197697,0.0,3.0,false,false,false,1.0,,15.0,4.01522865404861,0.0,0.6401,1.5806991201687846
2026,1,00-0038951,Sean Tucker,RB,TB,0,0.0,0.0,0.0,0.0,0.0,1.87109802125707,8.552270096744547,0.19388176684110778,0.237599556448401,0.18904791961936332,1.6291854126242162,0.008222946001986137,2.4198217476148027,0.0,9.521071747614808,0.0068623008120178505,0.07241922965320316,0.0,3.0,false,false,false,1.0,,15.3,,,1.0,2.4198217476148027
2026,1,00-0039798,Isaiah Davis,RB,NYJ,0,0.0,0.0,0.0,0.0,0.0,2.0563812326851436,8.833416465583534,0.053704683378029805,0.7574906343730476,0.6260544786367033,4.9433842888778745,0.013697755810746207,2.4081491892155,0.0,9.509399189215504,0.024779206191638002,0.07283141409843995,0.0,3.0,false,false,false,1.0,,15.0,,,1.0,2.4081491892155
2026,1,00-0040998,Roman Hemby,RB,LV,1,0.0,0.0,0.0,0.0,0.0,1.569036601990561,6.336413931367251,0.03354101832361177,0.44163678365779824,0.33679124258804977,2.6141762014239425,0.007566229061283581,2.364020625093817,0.8855268849172759,9.465270625093822,0.013060353064390358,0.05801429492294275,0.0,3.0,false,false,false,1.0,,15.0,3.9389741094937847,0.0,0.6401,1.4784937401765412
2026,1,00-0040567,Brock Lampe,RB,SEA,0,0.0,0.0,0.0,0.0,0.0,2.0570340441448325,8.987068145664098,0.087172231735527,0.6068919607046462,0.47536686336082545,3.8120024204265093,0.013884445752507312,2.3616139848980917,0.0,9.462863984898096,0.019655559942776284,0.06925840899368749,0.0,,false,false,false,1.0,,15.0,,,1.0,2.3616139848980917
2026,1,00-0039796,Rasheen Ali,RB,BAL,0,0.0,0.0,0.0,0.0,0.0,0.2008167027474402,0.918777879987348,0.003499518460425392,1.1993646456868188,0.9884020422844051,9.43632150839553,0.0520594147645734,2.357265580472686,0.0,9.45851558047269,0.03893025577969317,0.0065998888766972815,0.0,3.0,false,false,false,1.0,,13.42,,,1.0,2.357265580472686
2026,1,00-0039875,Ray Davis,RB,BUF,0,0.0,0.0,0.0,0.0,0.0,1.6384342915310603,7.994439209063815,0.01705192670888851,0.831905713010262,0.653341261378365,6.078123099069993,0.030343985169588347,2.344972963462607,0.0,9.446222963462612,0.027238959448228392,0.05533359993456683,0.0,2.0,false,false,false,1.0,,15.95,,,1.0,2.344972963462607
2026,1,00-0041217,J'Mari Taylor,RB,JAX,1,0.0,0.0,0.0,0.0,0.0,2.049629035332666,8.66580220321752,0.026919465149981225,0.4501514820067103,0.3575308597423683,2.8533647225425285,0.009513620991655156,2.3331937218375858,0.6051476526693942,9.434443721837589,0.014042344250266478,0.07002506455238863,0.0,6.0,false,false,false,1.0,,15.0,4.49127735989602,0.0,0.781,1.7280460691681916
2026,1,00-0041096,Kaytron Allen,RB,WAS,1,0.0,0.0,0.0,0.0,0.0,1.650469309481293,6.626814869215636,0.026716351839673344,0.4783886664600222,0.37817759811146573,2.959851559735223,0.010926943911571575,2.3069525158911155,0.7442485003770944,9.40820251589112,0.015464907397847545,0.058181253522188545,0.0,3.0,false,false,false,1.0,,15.0,3.6306353863867473,0.0,0.6401,1.562704015514021
2026,1,00-0041585,Grant Finley,RB,NYG,1,0.0,0.0,0.0,0.0,0.0,1.3577626795454978,5.948597700903101,0.02742874869654599,0.5144072879118604,0.42020345095060235,3.2287649064639026,0.010054625560320378,2.154504817914952,0.591664860686451,9.255754817914955,0.015883724820530656,0.04855121231952893,0.0,,false,false,false,1.0,,15.0,2.9136729724943704,0.0,0.562,1.562839957228501
2026,1,00-0040078,Brashard Smith,RB,KC,0,0.0,0.0,0.0,0.0,0.0,1.7692466050295186,7.270690375402419,0.02415557943504493,0.7446897269597218,0.596575577974464,5.2279374172837825,0.02285467122713609,2.1284998612161705,0.0,9.229749861216176,0.021886380420990677,0.06556760221833385,0.0,4.0,false,false,false,1.0,,15.75,,,1.0,2.1284998612161705
2026,1,00-0041273,Desmond Reid,RB,BUF,1,0.0,0.0,0.0,0.0,0.0,1.2530878338599791,5.124045335430843,0.01590673892645602,0.560075486709145,0.4508295501969031,3.909497762329691,0.014110573014479771,2.116870830046683,0.5825830984281115,9.218120830046688,0.01833846460221267,0.042319585985280614,0.0,,false,false,false,1.0,,15.0,2.864386129856269,0.0,0.562,1.5342877316185715
2026,1,00-0041436,DJ Herman,RB,MIA,1,0.0,0.0,0.0,0.0,0.0,1.5117100176299898,5.865560088630723,0.019697504859407456,0.7066926429743352,0.5546568013573667,4.959425990601877,0.012140671886383764,2.113306158729794,0.2851216889744199,9.214556158729797,0.022764221970723003,0.053979480806001554,0.0,,false,false,false,1.0,,15.0,2.4791472299709447,0.0,0.562,1.828184469755374
2026,1,00-0041104,Demond Claiborne,RB,MIN,1,0.0,0.0,0.0,0.0,0.0,1.1547114721723204,4.89111298370813,0.026968882684165026,0.533478711627001,0.4160883372842259,3.2706429869059566,0.013701931603888565,2.060349341061247,0.5840605209872907,9.161599341061253,0.01599727293510452,0.04202667603988055,0.0,3.0,false,false,false,1.0,,15.0,3.0991299453512298,0.0,0.6401,1.4762888200739561
2026,1,00-0038389,Israel Abanikanda,RB,DAL,0,0.0,0.0,0.0,0.0,0.0,1.8835103422094097,8.69737675973705,0.03851482720272481,0.6120996429130078,0.4609207289975466,3.73513859762853,0.01867253839934166,2.047296458346503,0.0,9.148546458346509,0.017263569065684367,0.07006586863767314,0.0,5.0,false,false,false,1.0,,7.8,,,1.0,2.047296458346503
2026,1,00-0041415,Dean Connors,RB,LA,1,0.0,0.0,0.0,0.0,0.0,1.446290804196301,6.2291300102145755,0.027397758356400417,0.4181900022682622,0.33121513061293417,2.780883293322032,0.010692357364226895,2.016643612420771,0.5558864571304123,9.117893612420776,0.011923209218121645,0.05371368228362117,0.0,4.0,false,false,false,1.0,,15.0,3.684302983812009,0.0,0.75,1.4607571552903589
2026,1,00-0036755,Jaret Patterson,RB,LAC,0,0.0,0.0,0.0,0.0,0.0,2.1009347215401633,9.265896289468563,0.09770135672410753,0.28420360030961483,0.22755214799082651,2.19201139021054,0.008144334056779542,2.0084170606440592,0.0,9.109667060644064,0.008310694033173392,0.07171452036809356,0.0,4.0,false,false,false,1.0,,9.3,,,1.0,2.0084170606440592
2026,1,00-0040959,Jaydn Ott,RB,KC,1,0.0,0.0,0.0,0.0,0.0,1.3963379778030527,5.568358356475881,0.024091544521308073,0.28646334391095607,0.21755238920550662,1.876392814431826,0.006923118688796653,1.9886370473539798,0.840521561797074,9.089887047353985,0.008419138192090805,0.051747751178765566,0.0,5.0,false,false,false,1.0,,15.0,5.350723294542276,0.0,0.8,1.1481154855569058
2026,1,00-0038614,Scott Matlock,RB,LAC,0,0.0,0.0,0.0,0.0,0.0,1.4777969178256372,6.582432879810741,0.05114982474657129,0.6044295843043072,0.46265781934245653,4.051209608556761,0.019168748125149036,1.947933505409529,0.0,9.049183505409534,0.017674756175780012,0.050443974330444966,0.0,,false,false,false,1.0,,15.0,,,1.0,1.947933505409529
2026,1,00-0035291,Trayveon Williams,RB,DET,0,0.0,0.0,0.0,0.0,0.0,1.0984436285964323,4.965664419186234,0.02289611040141957,0.7716825898420554,0.596887881893944,5.279792644476885,0.030796814444274286,1.943591137334419,0.0,9.044841137334423,0.021592890734965148,0.03966461528678317,0.0,6.0,false,false,false,1.0,,10.85,,,1.0,1.943591137334419
2026,1,00-0041241,Kentrel Bullock,RB,CIN,1,0.0,0.0,0.0,0.0,0.0,1.2592413511802685,5.285529274167109,0.026571370855449125,0.4413875818744163,0.3351184299368594,2.812161497920191,0.01367702850021957,1.9151768618438627,0.5287989585642612,9.016426861843867,0.011392379819822347,0.050662920214760696,0.0,6.0,false,false,false,1.0,,15.0,3.800985020011389,0.0,0.781,1.3863779032796015
2026,1,00-0041244,Jamal Haynes,RB,CIN,1,0.0,0.0,0.0,0.0,0.0,1.2592413511802685,5.285529274167109,0.026571370855449125,0.4413875818744163,0.3351184299368594,2.812161497920191,0.01367702850021957,1.9151768618438627,0.5287989585642612,9.016426861843867,0.011392379819822347,0.050662920214760696,0.0,6.0,false,false,false,1.0,,15.0,3.800985020011389,0.0,0.781,1.3863779032796015
2026,1,00-0037329,Brittain Brown,RB,CHI,0,0.0,0.0,0.0,0.0,0.0,1.4645829041091736,6.835669914211541,0.1446566722793526,0.26157827651300786,0.18089887702443738,1.5208888447389346,0.004078188528548268,1.9089639177668902,0.0,9.010213917766896,0.007765624183570119,0.051991734677995435,0.0,,false,false,false,1.0,Injured Reserve,8.1,,,1.0,1.9089639177668902
2026,1,00-0040946,Jaden Nixon,RB,GB,1,0.0,0.0,0.0,0.0,0.0,1.5453547364316749,6.208763500046495,0.03409689823120666,0.3903792601508529,0.299878669368163,2.401397220872478,0.009596913454398844,1.8671658774355073,0.44410826586181384,8.968415877435513,0.012400544086349495,0.05417626170082616,0.0,6.0,false,false,false,1.0,,15.0,3.4509492365134826,0.0,0.781,1.4230576115736935
2026,1,00-0040332,Ja'Quinden Jackson,RB,PHI,0,0.0,0.0,0.0,0.0,0.0,1.5901804382950167,7.05019268012767,0.038900031125432936,0.5343655192558157,0.4217289792435994,3.6662711348553216,0.013882308919411257,1.8100694010109637,0.0,8.911319401010969,0.016633782549211256,0.05485882617322482,0.0,,false,false,false,1.0,Injured Reserve,12.0,,,1.0,1.8100694010109637
2026,1,00-0041178,Robert Henry Jr.,RB,WAS,1,0.0,0.0,0.0,0.0,0.0,1.427724978047583,5.615852769762171,0.022850978606024076,0.37957082127265157,0.29985242215450086,2.330803696376936,0.00853578344480805,1.7301917698524796,0.4473531287790753,8.831441769852486,0.012270415278320648,0.05032921753258993,0.0,5.0,false,false,false,1.0,,15.0,3.519604284968781,0.0,0.8,1.2828386410734043
2026,1,00-0040937,Dominic Richardson,RB,NYJ,1,0.0,0.0,0.0,0.0,0.0,1.3624887956874168,5.2223787947848095,0.02295437460160398,0.3567769264222087,0.29345733013276537,2.198454374758825,0.005635495688083797,1.7268045782697168,0.5197247094444613,8.828054578269722,0.011670968092631153,0.04825563670099327,0.0,6.0,false,false,false,1.0,,15.0,3.580252058069371,0.0,0.781,1.2070798688252555
2026,1,00-0040394,Anthony Tyus III,RB,CAR,0,0.0,0.0,0.0,0.0,0.0,1.6757672388426224,7.279895362236844,0.0543635514380255,0.4401446622184865,0.3508204708608438,2.6928220206150826,0.008363882149378585,1.724456810670461,0.0,8.825706810670466,0.013116175144744146,0.06341471255469788,0.0,5.0,false,false,false,1.0,,15.0,,,1.0,1.724456810670461
2026,1,00-0032104,Ameer Abdullah,RB,JAX,0,0.0,0.0,0.0,0.0,0.0,0.8187970377723534,3.47455028153319,0.01687007587784918,0.790551813299019,0.6608790107354603,4.577992200197348,0.01815100320471611,1.6762597334039058,0.0,8.77750973340391,0.024661033349328693,0.027973996482737983,0.0,4.0,false,false,false,1.0,,14.45,,,1.0,1.6762597334039058
2026,1,00-0041191,Cash Jones,RB,ATL,1,0.0,0.0,0.0,0.0,0.0,1.4285597719098782,5.530974875866088,0.03445622574191501,0.3963672544249401,0.3216554394125104,2.59422233813996,0.00666699261367688,1.66059204782499,0.2796775768783235,8.761842047824995,0.012421865279031677,0.05161075766199219,0.0,5.0,false,false,false,1.0,,15.0,2.7793023553382836,0.0,0.8,1.3809144709466665
2026,1,00-0038551,Kendre Miller,RB,NO,0,0.0,0.0,0.0,0.0,0.0,1.7046619003392487,7.829852123830769,0.038884155029232446,0.37662549560908776,0.31003352712211835,2.4087369402374113,0.011027892545304126,1.633364718976156,0.0,8.734614718976161,0.010631084706652147,0.0699628588743256,0.0,3.0,false,false,false,1.0,,10.85,,,1.0,1.633364718976156
2026,1,00-0037304,Connor Heyward,RB,LV,0,0.0,0.0,0.0,0.0,0.0,1.3435909216177346,5.84510308752343,0.13967672269254083,0.1362909179618336,0.09815545057481484,0.8812358449023566,0.0036526613992620125,1.6307656483682107,0.0,8.732015648368215,0.004030478379334103,0.049678560642646266,0.0,,false,false,false,1.0,,14.2,,,1.0,1.6307656483682107
2026,1,00-0040991,Elijah Tau-Tolliver,RB,BAL,1,0.0,0.0,0.0,0.0,0.0,0.969556969803123,4.222871756551147,0.0234376382780976,0.427321673348655,0.346222500023557,3.1677542348295296,0.015036895187893282,1.6266081297605046,0.31047582980293464,8.72785812976051,0.013870462251405733,0.031864721274582924,0.0,5.0,false,false,false,1.0,,15.0,2.868511448972243,0.0,0.8,1.31613229995757
2026,1,00-0041312,Noah Whittington,RB,HOU,1,0.0,0.0,0.0,0.0,0.0,1.122476099217883,4.524016731555831,0.01945568916207309,0.37262451486476156,0.2962023997525912,2.340587839803784,0.00774689396866,1.6102479988325462,0.46436964315959495,8.71149799883255,0.011122534990915294,0.042485258418552295,0.0,5.0,false,false,false,1.0,,15.0,3.4677265714709273,0.0,0.8,1.1458783556729513
2026,1,00-0038685,Chris Brooks,RB,GB,0,0.0,0.0,0.0,0.0,0.0,1.4068891695920724,6.130820541171472,0.022904572671741567,0.5388319396575468,0.43317345662980344,3.2112079602888453,0.015992826617918822,1.6007607025137978,0.0,8.702010702513803,0.017116199309037555,0.049322006164018405,0.0,3.0,false,false,false,1.0,,14.4,,,1.0,1.6007607025137978
2026,1,00-0040651,Damien Martinez,RB,GB,0,0.0,0.0,0.0,0.0,0.0,1.7466342133166315,7.380372590206406,0.04117172312755403,0.39511336433595234,0.30054335223122486,2.4421678317458313,0.009769435575279898,1.5884443466434524,0.0,8.689694346643456,0.012550924687086358,0.061232615402439135,0.0,5.0,false,false,false,1.0,,15.0,,,1.0,1.5884443466434524
2026,1,00-0039299,George Holani,RB,SEA,0,0.0,0.0,0.0,0.0,0.0,1.4671014854908964,6.434089345776354,0.11923703003373279,0.1418795967137266,0.11298225699237488,0.8653700582911549,0.0029848601785276547,1.5762595386726885,0.0,8.677509538672693,0.004595089568538139,0.04939593246237048,0.0,2.0,false,false,false,1.0,,11.53,,,1.0,1.5762595386726885
2026,1,00-0040039,Amar Johnson,RB,LAC,0,0.0,0.0,0.0,0.0,0.0,1.284828895296418,5.8859289998473425,0.03590137134018867,0.4637055119418096,0.36347048352615063,3.276846933123437,0.012920534187088271,1.5726795099868902,0.0,8.673929509986895,0.013559696735179028,0.043857092291617245,0.0,5.0,false,false,false,1.0,,9.75,,,1.0,1.5726795099868902
2026,1,00-0036265,AJ Dillon,RB,CAR,0,0.0,0.0,0.0,0.0,0.0,2.0135294336195453,8.866695732443747,0.03717726144309667,0.3003006181795061,0.23986956025098136,1.7820200770001904,0.006351827577071788,1.5659156753163856,0.0,8.66716567531639,0.008948865775775632,0.07619637578163604,0.0,3.0,false,false,false,1.0,,10.05,,,1.0,1.5659156753163856
2026,1,00-0041486,Anderson Castle,RB,IND,1,0.0,0.0,0.0,0.0,0.0,1.0759011189833572,4.3115429613307015,0.018048151165909115,0.3990691171379142,0.31687056349084136,2.6725833150386937,0.008454620730432641,1.5568180976197912,0.38251827511395975,8.658068097619795,0.011601375552578798,0.041748362943220936,0.0,5.0,false,false,false,1.0,,15.0,3.08689119807563,0.0,0.8,1.1742998225058314
2026,1,00-0040198,Ollie Gordon II,RB,MIA,0,0.0,0.0,0.0,0.0,0.0,1.667435997058332,7.1586681146405695,0.05457989509512402,0.3116471495260412,0.22545957137100386,2.282945463932208,0.007030434309388776,1.5392829056553585,0.0,8.640532905655363,0.010038883181937342,0.05954007603889328,0.0,3.0,false,false,false,1.0,,15.75,,,1.0,1.5392829056553585
2026,1,00-0040547,Nate Carter,RB,ATL,0,0.0,0.0,0.0,0.0,0.0,2.643339921380287,11.419172672151932,0.03955457716781502,0.09793681049764341,0.07685683926890671,0.6763219181718821,0.002218747090684805,1.537046243852287,0.0,8.638296243852292,0.003069269351285831,0.09549812250294414,0.0,4.0,false,false,false,1.0,,10.12,,,1.0,1.537046243852287
2026,1,00-0041326,CJ Donaldson,RB,NO,1,0.0,0.0,0.0,0.0,0.0,0.7014142304175568,2.960739251263377,0.01166813596362575,0.3135520018817004,0.2564626678030796,2.134269132830073,0.00801595981391784,1.5271453834417308,0.6430773025640446,8.628395383441735,0.008850696330459146,0.028787494344409942,0.0,5.0,false,false,false,1.0,,15.0,4.09945459369791,0.0,0.8,0.8840680808776862
2026,1,00-0041490,Eli Heidenreich,RB,PIT,1,0.0,0.0,0.0,0.0,0.0,1.299771165416769,5.414709924312861,0.02812583281831994,0.3983624798090908,0.3041350391168845,2.521209634774718,0.007968899390498578,1.5190818031518367,0.20478641487328342,8.62033180315184,0.011736545818255081,0.047172103587615824,0.0,6.0,false,false,false,1.0,,15.0,2.249393173088067,0.0,0.781,1.3142953882785533
2026,1,00-0041139,Damon Bankston,RB,NYG,1,0.0,0.0,0.0,0.0,0.0,0.9830983052649781,4.307127016054516,0.019859992298609762,0.36400318371391865,0.2973429761745568,2.2847279442471824,0.0071148208841766225,1.5115470923426955,0.39316974104125046,8.6127970923427,0.011239588823437513,0.03515387134213067,0.0,6.0,false,false,false,1.0,,15.0,2.9136729724943704,0.0,0.781,1.118377351301445
2026,1,00-0040984,Dontae McMillan,RB,BAL,1,0.0,0.0,0.0,0.0,0.0,0.9885426956304612,4.224817417654419,0.023672274151836863,0.41312385322566464,0.33449587886311033,3.0414259157932695,0.01435857340768813,1.5040198035848245,0.21471450601979525,8.605269803584829,0.013409614275863175,0.03248869168635422,0.0,6.0,false,false,false,1.0,,15.0,2.269736831901994,0.0,0.781,1.2893052975650292
2026,1,00-0037276,Ty Chandler,RB,NO,0,0.0,0.0,0.0,0.0,0.0,1.2661441780187959,4.899540629197733,0.01647582418166289,0.5405864871296225,0.43132903538159645,4.115374067947484,0.011945706526503853,1.5033496893451186,0.0,8.604599689345124,0.01525924506691274,0.05196518231776571,0.0,,false,false,false,1.0,Injured Reserve,11.3,,,1.0,1.5033496893451186
2026,1,00-0040556,Corey Kiner,RB,NE,0,0.0,0.0,0.0,0.0,0.0,1.9954629284557968,8.355379005335653,0.01719081302510332,0.3442997686849274,0.2738367163125296,2.3476080372567036,0.007093988853674516,1.4898442318444323,0.0,8.591094231844437,0.011029424638597716,0.07053169216453374,0.0,3.0,false,false,false,1.0,,10.87,,,1.0,1.4898442318444323
2026,1,00-0041277,Davon Booth,RB,CLE,1,0.0,0.0,0.0,0.0,0.0,1.0020162152555006,3.7031606277399183,0.012230937586949242,0.3699685771603517,0.2990698902921893,2.0846128374678004,0.0061838966035759994,1.4536421791115872,0.4653059371554745,8.554892179111594,0.011212348324426864,0.03922236219841071,0.0,5.0,false,false,false,1.0,,15.0,3.3148659277334867,0.0,0.8,0.9883362419561127
2026,1,00-0041125,Seth McGowan,RB,IND,1,0.0,0.0,0.0,0.0,0.0,1.9655858993587652,7.789032388947604,0.03274761153101347,0.8563079750945618,0.6793058703004733,5.691487048666205,0.0179228642877631,1.4453445235238747,0.0,8.54659452352388,0.024893809069938863,0.07627094356035931,0.0,2.0,false,false,false,1.0,,15.0,0.9774134540438304,0.0,0.3456,2.331380668974514
2026,1,00-0040601,Jordan Waters,RB,LA,0,0.0,0.0,0.0,0.0,0.0,1.4399055644595093,6.2067886341296425,0.02826533222433417,0.40585915728464694,0.31783502929829904,2.6618768764355507,0.010062649428078434,1.4346694702692941,0.0,8.535919470269299,0.011571638774594979,0.053476541359035554,0.0,4.0,false,false,false,1.0,,15.0,,,1.0,1.4346694702692941
2026,1,00-0038738,Hunter Luepke,RB,DAL,0,0.0,0.0,0.0,0.0,0.0,0.8147208196577469,3.8348993546159345,0.010884885487512878,0.59922270574488,0.47167176135169964,4.018884642088462,0.018570725693928404,1.433783828110787,0.0,8.535033828110791,0.016900389807649664,0.030307304742248364,0.0,,false,false,false,1.0,,14.3,,,1.0,1.433783828110787
2026,1,00-0041129,Jam Miller,RB,NE,1,0.0,0.0,0.0,0.0,0.0,1.3523904922045151,5.405313861957993,0.01651114841874034,0.34935375487936043,0.2826270174527347,2.4504063091407264,0.00819531522433472,1.4174213263557163,0.20098350993465908,8.51867132635572,0.011191325879684588,0.04780163465939533,0.0,5.0,false,false,false,1.0,,15.0,2.2213553660943526,0.0,0.8,1.2164378164210572
2026,1,00-0040238,LeQuint Allen Jr.,RB,JAX,0,0.0,0.0,0.0,0.0,0.0,1.6568743173313374,7.55523062203431,0.017245059199005257,0.34077449404430593,0.27936024033266776,2.186387986480414,0.007549641410757998,1.4022903048427198,0.0,8.503540304842724,0.010630360997032538,0.0566066976151568,0.0,3.0,false,false,false,1.0,,15.38,,,1.0,1.4022903048427198
2026,1,00-0038098,Pierre Strong,RB,GB,0,0.0,0.0,0.0,0.0,0.0,1.6100705818125853,7.18733743267206,0.046411141036590574,0.263489315832528,0.20172746943600176,1.6042755331234888,0.00597956929779219,1.3952330280218534,0.0,8.496483028021858,0.008369837260311205,0.056445036948923645,0.0,4.0,false,false,false,1.0,,10.25,,,1.0,1.3952330280218534
2026,1,00-0037410,Jashaun Corbin,RB,DAL,0,0.0,0.0,0.0,0.0,0.0,0.3957272777518872,1.6623731738209544,0.00807582304813674,0.7168207083792187,0.5788158937089543,4.878250412306525,0.01892226905836434,1.3948668049607087,0.0,8.496116804960714,0.020217106724527475,0.014720904280665224,0.0,3.0,false,false,false,1.0,,7.65,,,1.0,1.3948668049607087
2026,1,00-0040177,Jordan James,RB,SF,0,0.0,0.0,0.0,0.0,0.0,1.3775570877101617,6.073461962954665,0.02292612753132025,0.392928840852483,0.31026695000560245,2.794695845461376,0.009377308135059012,1.3909033448454822,0.0,8.492153344845487,0.01155343696307804,0.05258976525378066,0.0,3.0,false,false,false,1.0,,15.0,,,1.0,1.3909033448454822
2026,1,00-0040692,Jarquez Hunter,RB,MIA,0,0.0,0.0,0.0,0.0,0.0,1.1057345590023417,4.4297815798460425,0.015371636462983144,0.5240654275460097,0.4070055157177645,3.6682538865677206,0.008887346263149881,1.362362958715939,0.0,8.463612958715943,0.016881372458652403,0.039483086510053576,0.0,4.0,false,false,false,1.0,,15.0,,,1.0,1.362362958715939
2026,1,00-0040179,DJ Giddens,RB,IND,0,0.0,0.0,0.0,0.0,0.0,1.9719514545232797,8.094817731894564,0.027597472447216137,0.2235896142909639,0.18103082827412179,1.5531374459517795,0.003088274119922283,1.3299408254615868,0.0,8.431190825461591,0.00649999454643159,0.07651794721399838,0.0,3.0,false,false,false,1.0,,11.25,,,1.0,1.3299408254615868
2026,1,00-0040618,Max Hurleman,RB,PIT,0,0.0,0.0,0.0,0.0,0.0,1.2940071408885747,5.448182914787189,0.029278479432248313,0.39837676222287766,0.3007394447224768,2.49490282040908,0.0077406048520303975,1.317162523947776,0.0,8.418412523947781,0.01173696660638725,0.04696291202423909,0.0,6.0,false,false,false,1.0,,15.0,,,1.0,1.317162523947776
2026,1,00-0039652,Jabari Small,RB,DET,0,0.0,0.0,0.0,0.0,0.0,1.2513599008217184,5.380494883582453,0.036379081463512916,0.34197886923173293,0.252290529650154,2.2465932269253615,0.01157895203337862,1.3027475416822847,0.0,8.403997541682289,0.009569105813957954,0.04518639624212921,0.0,5.0,false,false,false,1.0,,15.0,,,1.0,1.3027475416822847
2026,1,00-0040067,Jacardia Wright,RB,SEA,0,0.0,0.0,0.0,0.0,0.0,2.0420963204054043,8.600389575675475,0.057195349727359485,0.06420400382026573,0.05082840385363261,0.4025753168079858,0.0012717927044871066,1.3019277476930582,0.0,8.403177747693062,0.0020793909416599215,0.06875546983080644,0.0,5.0,false,false,false,1.0,,9.75,,,1.0,1.3019277476930582
2026,1,00-0038930,Carlos Washington,RB,MIA,0,0.0,0.0,0.0,0.0,0.0,1.050242991132418,4.035900264649832,0.014258638737188363,0.5072637232213716,0.39340955183707715,3.495394630323213,0.008230570774928366,1.2814742984070822,0.0,8.382724298407087,0.0163401502872672,0.037501617850194076,0.0,5.0,false,false,false,1.0,,15.0,,,1.0,1.2814742984070822
2026,1,00-0038440,Zavier Scott,RB,MIN,0,0.0,0.0,0.0,0.0,0.0,1.0343313639822105,4.4787899880058495,0.017665626267163344,0.44417942263012533,0.35372456043380934,2.844479226785089,0.013143467162560544,1.2709060424912466,0.0,8.372156042491252,0.013319480798587911,0.03764534275405646,0.0,4.0,false,false,false,1.0,,13.5,,,1.0,1.2709060424912466
2026,1,00-0033854,Dare Ogunbowale,RB,LV,0,0.0,0.0,0.0,0.0,0.0,0.5947590012775946,2.324835536301517,0.07106625790113871,0.40885151457346164,0.3207208233790603,2.3506888782582576,0.006686246536743412,1.2547882914623305,0.0,8.356038291462335,0.01209080703607706,0.02199089815012539,0.0,4.0,false,false,false,1.0,,14.55,,,1.0,1.2547882914623305
2026,1,00-0035806,JaMycal Hasty,RB,NE,0,0.0,0.0,0.0,0.0,0.0,0.6045562513653935,2.3389849933737734,0.009386336429681083,0.5399211007578945,0.43818741426578567,4.282939439649545,0.01275262492291338,1.2332136256836843,0.0,8.33446362568369,0.017296029893785453,0.021368663285790016,0.0,6.0,false,false,false,1.0,,9.35,,,1.0,1.2332136256836843
2026,1,00-0040568,Lan Larison,RB,NE,0,0.0,0.0,0.0,0.0,0.0,1.2489406298932988,4.996314732648201,0.015902625584441415,0.3676613163501197,0.29400754119998657,2.542330212847863,0.008350714500569812,1.1933920762596604,0.0,8.294642076259665,0.01177779699562372,0.04414509274175392,0.0,4.0,false,false,false,1.0,,15.0,,,1.0,1.1933920762596604
